,Year,GP,Driver,Team,Points
148,2013,6,Max Chilton,Marussia,0.0
149,2013,6,Giedo van der Garde,Caterham,0.0
150,2013,6,Romain Grosjean,Lotus F1,0.0
151,2013,6,Sergio Pérez,McLaren,0.0
152,2013,6,Sebastian Vettel,Red Bull,0.0
153,2013,6,Jean-Éric Vergne,Toro Rosso,0.0
154,2013,7,Sebastian Vettel,Red Bull,25.0
155,2013,7,Kimi Räikkönen,Lotus F1,18.0
156,2013,7,Romain Grosjean,Lotus F1,15.0
157,2013,7,Fernando Alonso,Ferrari,12.0
158,2013,7,Lewis Hamilton,Mercedes,10.0
159,2013,7,Jenson Button,McLaren,8.0
160,2013,7,Mark Webber,Red Bull,6.0
161,2013,7,Sergio Pérez,McLaren,4.0
162,2013,7,Nico Rosberg,Mercedes,2.0
163,2013,7,Nico Hülkenberg,Sauber,1.0
164,2013,7,Paul di Resta,Force India,0.0
165,2013,7,Daniel Ricciardo,Toro Rosso,0.0
166,2013,7,Adrian Sutil,Force India,0.0
167,2013,7,Esteban Gutiérrez,Sauber,0.0
168,2013,7,Pastor Maldonado,Williams,0.0
169,2013,7,Valtteri Bottas,Williams,0.0
170,2013,7,Charles Pic,Caterham,0.0
171,2013,7,Giedo van der Garde,Caterham,0.0
172,2013,7,Max Chilton,Marussia,0.0
173,2013,7,Jean-Éric Vergne,Toro Rosso,0.0
174,2013,7,Jules Bianchi,Marussia,0.0
175,2013,7,Felipe Massa,Ferrari,0.0
176,2013,8,Lewis Hamilton,Mercedes,25.0
177,2013,8,Kimi Räikkönen,Lotus F1,18.0
178,2013,8,Sebastian Vettel,Red Bull,15.0
179,2013,8,Mark Webber,Red Bull,12.0
180,2013,8,Fernando Alonso,Ferrari,10.0
181,2013,8,Romain Grosjean,Lotus F1,8.0
182,2013,8,Jenson Button,McLaren,6.0
183,2013,8,Felipe Massa,Ferrari,4.0
184,2013,8,Sergio Pérez,McLaren,2.0
185,2013,8,Pastor Maldonado,Williams,1.0
186,2013,8,Nico Hülkenberg,Sauber,0.0
187,2013,8,Jean-Éric Vergne,Toro Rosso,0.0
188,2013,8,Daniel Ricciardo,Toro Rosso,0.0
189,2013,8,Giedo van der Garde,Caterham,0.0
190,2013,8,Charles Pic,Caterham,0.0
191,2013,8,Jules Bianchi,Marussia,0.0
192,2013,8,Max Chilton,Marussia,0.0
193,2013,8,Paul di Resta,Force India,0.0
194,2013,8,Nico Rosberg,Mercedes,0.0
195,2013,8,Valtteri Bottas,Williams,0.0
196,2013,8,Esteban Gutiérrez,Sauber,0.0
197,2013,8,Adrian Sutil,Force India,0.0
198,2013,9,Sebastian Vettel,Red Bull,25.0
199,2013,9,Fernando Alonso,Ferrari,18.0
200,2013,9,Lewis Hamilton,Mercedes,15.0
201,2013,9,Nico Rosberg,Mercedes,12.0
202,2013,9,Mark Webber,Red Bull,10.0
203,2013,9,Jenson Button,McLaren,8.0
204,2013,9,Felipe Massa,Ferrari,6.0
205,2013,9,Romain Grosjean,Lotus F1,4.0
206,2013,9,Adrian Sutil,Force India,2.0
207,2013,9,Daniel Ricciardo,Toro Rosso,1.0
208,2013,9,Sergio Pérez,McLaren,0.0
209,2013,9,Jean-Éric Vergne,Toro Rosso,0.0
210,2013,9,Nico Hülkenberg,Sauber,0.0
211,2013,9,Esteban Gutiérrez,Sauber,0.0
212,2013,9,Valtteri Bottas,Williams,0.0
213,2013,9,Giedo van der Garde,Caterham,0.0
214,2013,9,Pastor Maldonado,Williams,0.0
215,2013,9,Jules Bianchi,Marussia,0.0
216,2013,9,Max Chilton,Marussia,0.0
217,2013,9,Paul di Resta,Force India,0.0
218,2013,9,Kimi Räikkönen,Lotus F1,0.0
219,2013,9,Charles Pic,Caterham,0.0
220,2013,10,Sebastian Vettel,Red Bull,25.0
221,2013,10,Fernando Alonso,Ferrari,18.0
222,2013,10,Mark Webber,Red Bull,15.0
223,2013,10,Felipe Massa,Ferrari,12.0
224,2013,10,Nico Hülkenberg,Sauber,10.0
225,2013,10,Nico Rosberg,Mercedes,8.0
226,2013,10,Daniel Ricciardo,Toro Rosso,6.0
227,2013,10,Romain Grosjean,Lotus F1,4.0
228,2013,10,Lewis Hamilton,Mercedes,2.0
229,2013,10,Jenson Button,McLaren,1.0
230,2013,10,Kimi Räikkönen,Lotus F1,0.0
231,2013,10,Sergio Pérez,McLaren,0.0
232,2013,10,Esteban Gutiérrez,Sauber,0.0
233,2013,10,Pastor Maldonado,Williams,0.0
234,2013,10,Valtteri Bottas,Williams,0.0
235,2013,10,Adrian Sutil,Force India,0.0
236,2013,10,Charles Pic,Caterham,0.0
237,2013,10,Giedo van der Garde,Caterham,0.0
238,2013,10,Jules Bianchi,Marussia,0.0
239,2013,10,Max Chilton,Marussia,0.0
240,2013,10,Jean-Éric Vergne,Toro Rosso,0.0
241,2013,10,Paul di Resta,Force India,0.0
242,2013,11,Sebastian Vettel,Red Bull,25.0
243,2013,11,Fernando Alonso,Ferrari,18.0
244,2013,11,Kimi Räikkönen,Lotus F1,15.0
245,2013,11,Nico Rosberg,Mercedes,12.0
246,2013,11,Lewis Hamilton,Mercedes,10.0
247,2013,11,Felipe Massa,Ferrari,8.0
248,2013,11,Jenson Button,McLaren,6.0
249,2013,11,Sergio Pérez,McLaren,4.0
250,2013,11,Nico Hülkenberg,Sauber,2.0
251,2013,11,Adrian Sutil,Force India,1.0
252,2013,11,Pastor Maldonado,Williams,0.0
253,2013,11,Esteban Gutiérrez,Sauber,0.0
254,2013,11,Valtteri Bottas,Williams,0.0
255,2013,11,Jean-Éric Vergne,Toro Rosso,0.0
256,2013,11,Mark Webber,Red Bull,0.0
257,2013,11,Giedo van der Garde,Caterham,0.0
258,2013,11,Max Chilton,Marussia,0.0
259,2013,11,Jules Bianchi,Marussia,0.0
260,2013,11,Charles Pic,Caterham,0.0
261,2013,11,Paul di Resta,Force India,0.0
262,2013,11,Romain Grosjean,Lotus F1,0.0
263,2013,11,Daniel Ricciardo,Toro Rosso,0.0
264,2013,12,Sebastian Vettel,Red Bull,25.0
265,2013,12,Kimi Räikkönen,Lotus F1,18.0
266,2013,12,Romain Grosjean,Lotus F1,15.0
267,2013,12,Nico Hülkenberg,Sauber,12.0
268,2013,12,Lewis Hamilton,Mercedes,10.0
269,2013,12,Fernando Alonso,Ferrari,8.0
270,2013,12,Nico Rosberg,Mercedes,6.0
271,2013,12,Jenson Button,McLaren,4.0
272,2013,12,Felipe Massa,Ferrari,2.0
273,2013,12,Sergio Pérez,McLaren,1.0
274,2013,12,Esteban Gutiérrez,Sauber,0.0
275,2013,12,Valtteri Bottas,Williams,0.0
276,2013,12,Pastor Maldonado,Williams,0.0
277,2013,12,Charles Pic,Caterham,0.0
278,2013,12,Giedo van der Garde,Caterham,0.0
279,2013,12,Jules Bianchi,Marussia,0.0
280,2013,12,Max Chilton,Marussia,0.0
281,2013,12,Jean-Éric Vergne,Toro Rosso,0.0
282,2013,12,Daniel Ricciardo,Toro Rosso,0.0
283,2013,12,Adrian Sutil,Force India,0.0
284,2013,12,Mark Webber,Red Bull,0.0
285,2013,12,Paul di Resta,Force India,0.0
286,2013,13,Sebastian Vettel,Red Bull,25.0
287,2013,13,Mark Webber,Red Bull,18.0
288,2013,13,Romain Grosjean,Lotus F1,15.0
289,2013,13,Fernando Alonso,Ferrari,12.0
290,2013,13,Kimi Räikkönen,Lotus F1,10.0
291,2013,13,Nico Hülkenberg,Sauber,8.0
292,2013,13,Esteban Gutiérrez,Sauber,6.0
293,2013,13,Nico Rosberg,Mercedes,4.0
294,2013,13,Jenson Button,McLaren,2.0
295,2013,13,Felipe Massa,Ferrari,1.0
296,2013,13,Paul di Resta,Force India,0.0
297,2013,13,Jean-Éric Vergne,Toro Rosso,0.0
298,2013,13,Daniel Ricciardo,Toro Rosso,0.0
299,2013,13,Adrian Sutil,Force India,0.0
300,2013,13,Sergio Pérez,McLaren,0.0
301,2013,13,Pastor Maldonado,Williams,0.0
302,2013,13,Valtteri Bottas,Williams,0.0
303,2013,13,Charles Pic,Caterham,0.0
304,2013,13,Max Chilton,Marussia,0.0
305,2013,13,Lewis Hamilton,Mercedes,0.0
306,2013,13,Giedo van der Garde,Caterham,0.0
307,2013,13,Jules Bianchi,Marussia,0.0
308,2013,14,Sebastian Vettel,Red Bull,25.0
309,2013,14,Nico Rosberg,Mercedes,18.0
310,2013,14,Romain Grosjean,Lotus F1,15.0
311,2013,14,Felipe Massa,Ferrari,12.0
312,2013,14,Sergio Pérez,McLaren,10.0
313,2013,14,Lewis Hamilton,Mercedes,8.0
314,2013,14,Kimi Räikkönen,Lotus F1,6.0
315,2013,14,Paul di Resta,Force India,4.0
316,2013,14,Adrian Sutil,Force India,2.0
317,2013,14,Daniel Ricciardo,Toro Rosso,1.0
318,2013,14,Fernando Alonso,Ferrari,0.0
319,2013,14,Pastor Maldonado,Williams,0.0
320,2013,14,Jean-Éric Vergne,Toro Rosso,0.0
321,2013,14,Jenson Button,McLaren,0.0
322,2013,14,Esteban Gutiérrez,Sauber,0.0
323,2013,14,Valtteri Bottas,Williams,0.0
324,2013,14,Max Chilton,Marussia,0.0
325,2013,14,Jules Bianchi,Marussia,0.0
326,2013,14,Nico Hülkenberg,Sauber,0.0
327,2013,14,Mark Webber,Red Bull,0.0
328,2013,14,Charles Pic,Caterham,0.0
329,2013,14,Giedo van der Garde,Caterham,0.0
330,2013,15,Sebastian Vettel,Red Bull,25.0
331,2013,15,Mark Webber,Red Bull,18.0
332,2013,15,Nico Rosberg,Mercedes,15.0
333,2013,15,Romain Grosjean,Lotus F1,12.0
334,2013,15,Fernando Alonso,Ferrari,10.0
335,2013,15,Paul di Resta,Force India,8.0
336,2013,15,Lewis Hamilton,Mercedes,6.0
337,2013,15,Felipe Massa,Ferrari,4.0
338,2013,15,Sergio Pérez,McLaren,2.0
339,2013,15,Adrian Sutil,Force India,1.0
340,2013,15,Pastor Maldonado,Williams,0.0
341,2013,15,Jenson Button,McLaren,0.0
342,2013,15,Esteban Gutiérrez,Sauber,0.0
343,2013,15,Nico Hülkenberg,Sauber,0.0
344,2013,15,Valtteri Bottas,Williams,0.0
345,2013,15,Daniel Ricciardo,Toro Rosso,0.0
346,2013,15,Jean-Éric Vergne,Toro Rosso,0.0
347,2013,15,Giedo van der Garde,Caterham,0.0
348,2013,15,Charles Pic,Caterham,0.0
349,2013,15,Jules Bianchi,Marussia,0.0
350,2013,15,Max Chilton,Marussia,0.0
351,2013,15,Kimi Räikkönen,Lotus F1,0.0
352,2013,16,Sebastian Vettel,Red Bull,25.0
353,2013,16,Romain Grosjean,Lotus F1,18.0
354,2013,16,Mark Webber,Red Bull,15.0
355,2013,16,Lewis Hamilton,Mercedes,12.0
356,2013,16,Fernando Alonso,Ferrari,10.0
357,2013,16,Nico Hülkenberg,Sauber,8.0
358,2013,16,Sergio Pérez,McLaren,6.0
359,2013,16,Valtteri Bottas,Williams,4.0
360,2013,16,Nico Rosberg,Mercedes,2.0
361,2013,16,Jenson Button,McLaren,1.0
362,2013,16,Daniel Ricciardo,Toro Rosso,0.0
363,2013,16,Jean-Éric Vergne,Toro Rosso,0.0
364,2013,16,Felipe Massa,Ferrari,0.0
365,2013,16,Esteban Gutiérrez,Sauber,0.0
366,2013,16,Heikki Kovalainen,Lotus F1,0.0
367,2013,16,Paul di Resta,Force India,0.0
368,2013,16,Pastor Maldonado,Williams,0.0
369,2013,16,Jules Bianchi,Marussia,0.0
370,2013,16,Giedo van der Garde,Caterham,0.0
371,2013,16,Charles Pic,Caterham,0.0
372,2013,16,Max Chilton,Marussia,0.0
373,2013,16,Adrian Sutil,Force India,0.0
374,2013,17,Sebastian Vettel,Red Bull,25.0
375,2013,17,Mark Webber,Red Bull,18.0
376,2013,17,Fernando Alonso,Ferrari,15.0
377,2013,17,Jenson Button,McLaren,12.0
378,2013,17,Nico Rosberg,Mercedes,10.0
379,2013,17,Sergio Pérez,McLaren,8.0
380,2013,17,Felipe Massa,Ferrari,6.0
381,2013,17,Nico Hülkenberg,Sauber,4.0
382,2013,17,Lewis Hamilton,Mercedes,2.0
383,2013,17,Daniel Ricciardo,Toro Rosso,1.0
384,2013,17,Paul di Resta,Force India,0.0
385,2013,17,Esteban Gutiérrez,Sauber,0.0
386,2013,17,Adrian Sutil,Force India,0.0
387,2013,17,Heikki Kovalainen,Lotus F1,0.0
388,2013,17,Jean-Éric Vergne,Toro Rosso,0.0
389,2013,17,Pastor Maldonado,Williams,0.0
390,2013,17,Jules Bianchi,Marussia,0.0
391,2013,17,Giedo van der Garde,Caterham,0.0
392,2013,17,Max Chilton,Marussia,0.0
393,2013,17,Charles Pic,Caterham,0.0
394,2013,17,Valtteri Bottas,Williams,0.0
395,2013,17,Romain Grosjean,Lotus F1,0.0
