,Year,GP,Driver,Team,Points
89,1966,4,John Taylor,Brabham-BRM,0.0
90,1966,4,Guy Ligier,Cooper-Maserati,0.0
91,1966,5,Ludovico Scarfiotti,Ferrari,9.0
92,1966,5,Mike Parkes,Ferrari,6.0
93,1966,5,Denny Hulme,Brabham-Repco,4.0
94,1966,5,Jochen Rindt,Cooper-Maserati,3.0
95,1966,5,Mike Spence,Lotus-BRM,2.0
96,1966,5,Bob Anderson,Brabham-Climax,1.0
97,1966,5,Bob Bondurant,BRM,0.0
98,1966,5,Peter Arundell,Lotus-BRM,0.0
99,1966,5,Giacomo Russo,Lotus-Climax,0.0
100,1966,5,Giancarlo Baghetti,Ferrari,0.0
101,1966,5,Jim Clark,Lotus-BRM,0.0
102,1966,5,Jo Siffert,Cooper-Maserati,0.0
103,1966,5,Lorenzo Bandini,Ferrari,0.0
104,1966,5,John Surtees,Cooper-Maserati,0.0
105,1966,5,Richie Ginther,Honda,0.0
106,1966,5,Jack Brabham,Brabham-Repco,0.0
107,1966,5,Dan Gurney,Eagle-Weslake,0.0
108,1966,5,Jackie Stewart,BRM,0.0
109,1966,5,Jo Bonnier,Cooper-Maserati,0.0
110,1966,5,Graham Hill,BRM,0.0
111,1966,5,Phil Hill,Eagle-Climax,0.0
112,1966,5,Chris Amon,Brabham-BRM,0.0
113,1966,6,Jim Clark,Lotus-BRM,9.0
114,1966,6,Jochen Rindt,Cooper-Maserati,6.0
115,1966,6,John Surtees,Cooper-Maserati,4.0
116,1966,6,Jo Siffert,Cooper-Maserati,3.0
117,1966,6,Bruce McLaren,McLaren-Ford,2.0
118,1966,6,Peter Arundell,Lotus-Climax,1.0
119,1966,6,Innes Ireland,BRM,0.0
120,1966,6,Richie Ginther,Honda,0.0
121,1966,6,Mike Spence,Lotus-BRM,0.0
122,1966,6,Ronnie Bucknum,Honda,0.0
123,1966,6,Jo Bonnier,Cooper-Maserati,0.0
124,1966,6,Jack Brabham,Brabham-Repco,0.0
125,1966,6,Jackie Stewart,BRM,0.0
126,1966,6,Graham Hill,BRM,0.0
127,1966,6,Lorenzo Bandini,Ferrari,0.0
128,1966,6,Denny Hulme,Brabham-Repco,0.0
129,1966,6,Pedro Rodríguez,Lotus-BRM,0.0
130,1966,6,Dan Gurney,Eagle-Weslake,0.0
131,1966,6,Bob Bondurant,Eagle-Climax,0.0
132,1966,7,John Surtees,Cooper-Maserati,9.0
133,1966,7,Jack Brabham,Brabham-Repco,6.0
134,1966,7,Denny Hulme,Brabham-Repco,4.0
135,1966,7,Richie Ginther,Honda,3.0
136,1966,7,Dan Gurney,Eagle-Climax,2.0
137,1966,7,Jo Bonnier,Cooper-Maserati,1.0
138,1966,7,Peter Arundell,Lotus-BRM,0.0
139,1966,7,Ronnie Bucknum,Honda,0.0
140,1966,7,Pedro Rodríguez,Lotus-BRM,0.0
141,1966,7,Bruce McLaren,McLaren-Ford,0.0
142,1966,7,Jo Siffert,Cooper-Maserati,0.0
143,1966,7,Jochen Rindt,Cooper-Maserati,0.0
144,1966,7,Innes Ireland,BRM,0.0
145,1966,7,Jackie Stewart,BRM,0.0
146,1966,7,Bob Bondurant,Eagle-Weslake,0.0
147,1966,7,Graham Hill,BRM,0.0
148,1966,7,Jim Clark,Lotus-BRM,0.0
149,1966,7,Moisés Solana,Cooper-Maserati,0.0
