,Year,GP,Driver,Team,Points
98,1965,5,Lorenzo Bandini,Ferrari,1.0
99,1965,5,Jo Bonnier,Brabham-Climax,0.0
100,1965,5,Masten Gregory,BRM,0.0
101,1965,5,John Surtees,Ferrari,0.0
102,1965,5,Jo Siffert,Brabham-BRM,0.0
103,1965,5,Mike Spence,Lotus-Climax,0.0
104,1965,5,Gerhard Mitter,Lotus-Climax,0.0
105,1965,5,Richard Attwood,Lotus-BRM,0.0
106,1965,5,Bruce McLaren,Cooper-Climax,0.0
107,1965,5,Denny Hulme,Brabham-Climax,0.0
108,1965,5,Chris Amon,Lotus-BRM,0.0
109,1965,5,Paul Hawkins,Lotus-Climax,0.0
110,1965,5,Jackie Stewart,BRM,0.0
111,1965,5,Frank Gardner,Brabham-BRM,0.0
112,1965,5,Roberto Bussinello,BRM,0.0
113,1965,5,Ian Raby,Brabham-Climax,0.0
114,1965,6,Jackie Stewart,BRM,9.0
115,1965,6,Graham Hill,BRM,6.0
116,1965,6,Dan Gurney,Brabham-Climax,4.0
117,1965,6,Lorenzo Bandini,Ferrari,3.0
118,1965,6,Bruce McLaren,Cooper-Climax,2.0
119,1965,6,Richard Attwood,Lotus-BRM,1.0
120,1965,6,Jo Bonnier,Brabham-Climax,0.0
121,1965,6,Jochen Rindt,Cooper-Climax,0.0
122,1965,6,Innes Ireland,Lotus-BRM,0.0
123,1965,6,Jim Clark,Lotus-Climax,0.0
124,1965,6,Mike Spence,Lotus-Climax,0.0
125,1965,6,Nino Vaccarella,Ferrari,0.0
126,1965,6,Roberto Bussinello,BRM,0.0
127,1965,6,Richie Ginther,Honda,0.0
128,1965,6,Denny Hulme,Brabham-Climax,0.0
129,1965,6,Frank Gardner,Brabham-BRM,0.0
130,1965,6,Jo Siffert,Brabham-BRM,0.0
131,1965,6,Giacomo Russo,Lotus-Climax,0.0
132,1965,6,John Surtees,Ferrari,0.0
133,1965,6,Ronnie Bucknum,Honda,0.0
134,1965,6,Masten Gregory,BRM,0.0
135,1965,6,Giancarlo Baghetti,Brabham-Climax,0.0
136,1965,6,Giorgio Bassi,BRM,0.0
137,1965,7,Graham Hill,BRM,9.0
138,1965,7,Dan Gurney,Brabham-Climax,6.0
139,1965,7,Jack Brabham,Brabham-Climax,4.0
140,1965,7,Lorenzo Bandini,Ferrari,3.0
141,1965,7,Pedro Rodríguez,Ferrari,2.0
142,1965,7,Jochen Rindt,Cooper-Climax,1.0
143,1965,7,Richie Ginther,Honda,0.0
144,1965,7,Jo Bonnier,Brabham-Climax,0.0
145,1965,7,Bob Bondurant,Ferrari,0.0
146,1965,7,Richard Attwood,Lotus-BRM,0.0
147,1965,7,Jo Siffert,Brabham-BRM,0.0
148,1965,7,Moisés Solana,Lotus-Climax,0.0
149,1965,7,Ronnie Bucknum,Honda,0.0
150,1965,7,Jackie Stewart,BRM,0.0
151,1965,7,Jim Clark,Lotus-Climax,0.0
152,1965,7,Bruce McLaren,Cooper-Climax,0.0
153,1965,7,Mike Spence,Lotus-Climax,0.0
154,1965,7,Innes Ireland,Lotus-BRM,0.0
155,1965,8,Richie Ginther,Honda,9.0
156,1965,8,Dan Gurney,Brabham-Climax,6.0
157,1965,8,Mike Spence,Lotus-Climax,4.0
158,1965,8,Jo Siffert,Brabham-BRM,3.0
159,1965,8,Ronnie Bucknum,Honda,2.0
160,1965,8,Richard Attwood,Lotus-BRM,1.0
161,1965,8,Pedro Rodríguez,Ferrari,0.0
162,1965,8,Lorenzo Bandini,Ferrari,0.0
163,1965,8,Graham Hill,BRM,0.0
164,1965,8,Moisés Solana,Lotus-Climax,0.0
165,1965,8,Jo Bonnier,Brabham-Climax,0.0
166,1965,8,Jochen Rindt,Cooper-Climax,0.0
167,1965,8,Jack Brabham,Brabham-Climax,0.0
168,1965,8,Jackie Stewart,BRM,0.0
169,1965,8,Bob Bondurant,Lotus-BRM,0.0
170,1965,8,Bruce McLaren,Cooper-Climax,0.0
171,1965,8,Jim Clark,Lotus-Climax,0.0
172,1965,8,Innes Ireland,Lotus-BRM,0.0
173,1965,8,Ludovico Scarfiotti,Ferrari,0.0
