,Year,GP,Driver,Team,Points
230,2008,11,Sebastian Vettel,Toro Rosso,4.0
231,2008,11,Robert Kubica,BMW Sauber,3.0
232,2008,11,Sébastien Bourdais,Toro Rosso,2.0
233,2008,11,Mark Webber,Red Bull,1.0
234,2008,11,Timo Glock,Toyota,0.0
235,2008,11,Heikki Kovalainen,McLaren,0.0
236,2008,11,David Coulthard,Red Bull,0.0
237,2008,11,Nico Rosberg,Williams,0.0
238,2008,11,Adrian Sutil,Force India,0.0
239,2008,11,Kazuki Nakajima,Williams,0.0
240,2008,11,Jenson Button,Honda,0.0
241,2008,11,Jarno Trulli,Toyota,0.0
242,2008,11,Giancarlo Fisichella,Force India,0.0
243,2008,11,Kimi Räikkönen,Ferrari,0.0
244,2008,11,Rubens Barrichello,Honda,0.0
245,2008,11,Nelson Piquet Jr.,Renault,0.0
246,2008,12,Sebastian Vettel,Toro Rosso,10.0
247,2008,12,Heikki Kovalainen,McLaren,8.0
248,2008,12,Robert Kubica,BMW Sauber,6.0
249,2008,12,Fernando Alonso,Renault,5.0
250,2008,12,Nick Heidfeld,BMW Sauber,4.0
251,2008,12,Felipe Massa,Ferrari,3.0
252,2008,12,Lewis Hamilton,McLaren,2.0
253,2008,12,Mark Webber,Red Bull,1.0
254,2008,12,Kimi Räikkönen,Ferrari,0.0
255,2008,12,Nelson Piquet Jr.,Renault,0.0
256,2008,12,Timo Glock,Toyota,0.0
257,2008,12,Kazuki Nakajima,Williams,0.0
258,2008,12,Jarno Trulli,Toyota,0.0
259,2008,12,Nico Rosberg,Williams,0.0
260,2008,12,Jenson Button,Honda,0.0
261,2008,12,David Coulthard,Red Bull,0.0
262,2008,12,Rubens Barrichello,Honda,0.0
263,2008,12,Sébastien Bourdais,Toro Rosso,0.0
264,2008,12,Adrian Sutil,Force India,0.0
265,2008,12,Giancarlo Fisichella,Force India,0.0
266,2008,13,Fernando Alonso,Renault,10.0
267,2008,13,Nico Rosberg,Williams,8.0
268,2008,13,Lewis Hamilton,McLaren,6.0
269,2008,13,Timo Glock,Toyota,5.0
270,2008,13,Sebastian Vettel,Toro Rosso,4.0
271,2008,13,Nick Heidfeld,BMW Sauber,3.0
272,2008,13,David Coulthard,Red Bull,2.0
273,2008,13,Kazuki Nakajima,Williams,1.0
274,2008,13,Jenson Button,Honda,0.0
275,2008,13,Heikki Kovalainen,McLaren,0.0
276,2008,13,Robert Kubica,BMW Sauber,0.0
277,2008,13,Sébastien Bourdais,Toro Rosso,0.0
278,2008,13,Felipe Massa,Ferrari,0.0
279,2008,13,Giancarlo Fisichella,Force India,0.0
280,2008,13,Kimi Räikkönen,Ferrari,0.0
281,2008,13,Jarno Trulli,Toyota,0.0
282,2008,13,Adrian Sutil,Force India,0.0
283,2008,13,Mark Webber,Red Bull,0.0
284,2008,13,Rubens Barrichello,Honda,0.0
285,2008,13,Nelson Piquet Jr.,Renault,0.0
286,2008,14,Fernando Alonso,Renault,10.0
287,2008,14,Robert Kubica,BMW Sauber,8.0
288,2008,14,Kimi Räikkönen,Ferrari,6.0
289,2008,14,Nelson Piquet Jr.,Renault,5.0
290,2008,14,Jarno Trulli,Toyota,4.0
291,2008,14,Sebastian Vettel,Toro Rosso,3.0
292,2008,14,Felipe Massa,Ferrari,2.0
293,2008,14,Mark Webber,Red Bull,1.0
294,2008,14,Nick Heidfeld,BMW Sauber,0.0
295,2008,14,Sébastien Bourdais,Toro Rosso,0.0
296,2008,14,Nico Rosberg,Williams,0.0
297,2008,14,Lewis Hamilton,McLaren,0.0
298,2008,14,Rubens Barrichello,Honda,0.0
299,2008,14,Jenson Button,Honda,0.0
300,2008,14,Kazuki Nakajima,Williams,0.0
301,2008,14,Giancarlo Fisichella,Force India,0.0
302,2008,14,Heikki Kovalainen,McLaren,0.0
303,2008,14,Adrian Sutil,Force India,0.0
304,2008,14,Timo Glock,Toyota,0.0
305,2008,14,David Coulthard,Red Bull,0.0
306,2008,15,Lewis Hamilton,McLaren,10.0
307,2008,15,Felipe Massa,Ferrari,8.0
308,2008,15,Kimi Räikkönen,Ferrari,6.0
309,2008,15,Fernando Alonso,Renault,5.0
310,2008,15,Nick Heidfeld,BMW Sauber,4.0
311,2008,15,Robert Kubica,BMW Sauber,3.0
312,2008,15,Timo Glock,Toyota,2.0
313,2008,15,Nelson Piquet Jr.,Renault,1.0
314,2008,15,Sebastian Vettel,Toro Rosso,0.0
315,2008,15,David Coulthard,Red Bull,0.0
316,2008,15,Rubens Barrichello,Honda,0.0
317,2008,15,Kazuki Nakajima,Williams,0.0
318,2008,15,Sébastien Bourdais,Toro Rosso,0.0
319,2008,15,Mark Webber,Red Bull,0.0
320,2008,15,Nico Rosberg,Williams,0.0
321,2008,15,Jenson Button,Honda,0.0
322,2008,15,Giancarlo Fisichella,Force India,0.0
323,2008,15,Heikki Kovalainen,McLaren,0.0
324,2008,15,Adrian Sutil,Force India,0.0
325,2008,15,Jarno Trulli,Toyota,0.0
326,2008,16,Felipe Massa,Ferrari,10.0
327,2008,16,Fernando Alonso,Renault,8.0
328,2008,16,Kimi Räikkönen,Ferrari,6.0
329,2008,16,Sebastian Vettel,Toro Rosso,5.0
330,2008,16,Lewis Hamilton,McLaren,4.0
331,2008,16,Timo Glock,Toyota,3.0
332,2008,16,Heikki Kovalainen,McLaren,2.0
333,2008,16,Jarno Trulli,Toyota,1.0
334,2008,16,Mark Webber,Red Bull,0.0
335,2008,16,Nick Heidfeld,BMW Sauber,0.0
336,2008,16,Robert Kubica,BMW Sauber,0.0
337,2008,16,Nico Rosberg,Williams,0.0
338,2008,16,Jenson Button,Honda,0.0
339,2008,16,Sébastien Bourdais,Toro Rosso,0.0
340,2008,16,Rubens Barrichello,Honda,0.0
341,2008,16,Adrian Sutil,Force India,0.0
342,2008,16,Kazuki Nakajima,Williams,0.0
343,2008,16,Giancarlo Fisichella,Force India,0.0
344,2008,16,Nelson Piquet Jr.,Renault,0.0
345,2008,16,David Coulthard,Red Bull,0.0
