,Year,GP,Driver,Team,Points
133,1953,5,Louis Rosier,Ferrari,0.0
134,1953,5,Rodney Nuckey,Cooper,0.0
135,1953,5,Theo Helfrich,Veritas,0.0
136,1953,5,Kenneth McAlpine,Connaught,0.0
137,1953,5,Rudolf Krause,BMW,0.0
138,1953,5,Ernst Klodwig,BMW,0.0
139,1953,5,Wolfgang Seidel,Veritas,0.0
140,1953,5,Alberto Ascari,Ferrari,1.0
141,1953,5,Luigi Villoresi,Ferrari,0.0
142,1953,5,Alan Brown,Cooper,0.0
143,1953,5,Onofre Marimón,Maserati,0.0
144,1953,5,Edgar Barth,EMW,0.0
145,1953,5,Johnny Claes,Connaught,0.0
146,1953,5,Oswald Karch,Veritas,0.0
147,1953,5,Willi Heeks,Veritas,0.0
148,1953,5,Jean Behra,Gordini,0.0
149,1953,5,Harry Schell,Gordini,0.0
150,1953,5,Prince Bira,Connaught,0.0
151,1953,5,Theo Fitzau,AFM,0.0
152,1953,5,Kurt Adolff,Ferrari,0.0
153,1953,6,Alberto Ascari,Ferrari,9.0
154,1953,6,Nino Farina,Ferrari,6.0
155,1953,6,Mike Hawthorn,Ferrari,4.0
156,1953,6,Juan Fangio,Maserati,1.5
157,1953,6,Felice Bonetto,Maserati,1.5
158,1953,6,Hermann Lang,Maserati,2.0
159,1953,6,Luigi Villoresi,Ferrari,0.0
160,1953,6,Ken Wharton,Cooper,0.0
161,1953,6,Max de Terra,Ferrari,0.0
162,1953,6,Albert Scherrer,HWM,0.0
163,1953,6,Chico Landi,Maserati,0.0
164,1953,6,Toulo de Graffenried,Maserati,0.0
165,1953,6,Onofre Marimón,Maserati,0.0
166,1953,6,Maurice Trintignant,Gordini,0.0
167,1953,6,Jean Behra,Gordini,0.0
168,1953,6,Felice Bonetto,Maserati,0.0
169,1953,6,Juan Fangio,Maserati,0.0
170,1953,6,Lance Macklin,HWM,0.0
171,1953,6,Peter Hirt,Ferrari,0.0
172,1953,6,Paul Frère,HWM,0.0
173,1953,6,Jacques Swaters,Ferrari,0.0
174,1953,6,Louis Rosier,Ferrari,0.0
175,1953,7,Juan Fangio,Maserati,9.0
176,1953,7,Nino Farina,Ferrari,6.0
177,1953,7,Luigi Villoresi,Ferrari,4.0
178,1953,7,Mike Hawthorn,Ferrari,3.0
179,1953,7,Maurice Trintignant,Gordini,2.0
180,1953,7,Roberto Mieres,Gordini,0.0
181,1953,7,Sergio Mantovani,Maserati,0.0
182,1953,7,Luigi Musso,Maserati,0.0
183,1953,7,Umberto Maglioli,Ferrari,0.0
184,1953,7,Harry Schell,Gordini,0.0
185,1953,7,Louis Chiron,OSCA,0.0
186,1953,7,Prince Bira,Maserati,0.0
187,1953,7,Alan Brown,Cooper,0.0
188,1953,7,Stirling Moss,Cooper,0.0
189,1953,7,Hans von Stuck,AFM,0.0
190,1953,7,Yves Cabantous,HWM,0.0
191,1953,7,Louis Rosier,Ferrari,0.0
192,1953,7,Alberto Ascari,Ferrari,0.0
193,1953,7,Felice Bonetto,Maserati,0.0
194,1953,7,Onofre Marimón,Maserati,0.0
195,1953,7,Toulo de Graffenried,Maserati,0.0
196,1953,7,Jack Fairman,Connaught,0.0
197,1953,7,Ken Wharton,Cooper,0.0
198,1953,7,Kenneth McAlpine,Connaught,0.0
199,1953,7,Piero Carini,Ferrari,0.0
200,1953,7,Roy Salvadori,Connaught,0.0
201,1953,7,Chico Landi,Maserati,0.0
202,1953,7,Élie Bayol,OSCA,0.0
203,1953,7,John Fitch,HWM,0.0
204,1953,7,Johnny Claes,Connaught,0.0
