,Year,GP,Driver,Team,Points
97,1968,5,Jackie Oliver,Lotus-Ford,0.0
98,1968,5,Robin Widdows,Cooper-BRM,0.0
99,1968,5,Graham Hill,Lotus-Ford,0.0
100,1968,5,Vic Elford,Cooper-BRM,0.0
101,1968,5,Jean-Pierre Beltoise,Matra,0.0
102,1968,5,Richard Attwood,BRM,0.0
103,1968,5,Dan Gurney,Eagle-Weslake,0.0
104,1968,5,Jo Bonnier,McLaren-BRM,0.0
105,1968,5,Jack Brabham,Brabham-Repco,0.0
106,1968,6,Jackie Stewart,Matra-Ford,9.0
107,1968,6,Graham Hill,Lotus-Ford,6.0
108,1968,6,Jochen Rindt,Brabham-Repco,4.0
109,1968,6,Jacky Ickx,Ferrari,3.0
110,1968,6,Jack Brabham,Brabham-Repco,2.0
111,1968,6,Pedro Rodríguez,BRM,1.0
112,1968,6,Denny Hulme,McLaren-Ford,0.0
113,1968,6,Piers Courage,BRM,0.0
114,1968,6,Dan Gurney,Eagle-Weslake,0.0
115,1968,6,Hubert Hahne,Lola,0.0
116,1968,6,Jackie Oliver,Lotus-Ford,0.0
117,1968,6,Kurt Ahrens,Brabham-Repco,0.0
118,1968,6,Bruce McLaren,McLaren,0.0
119,1968,6,Richard Attwood,BRM,0.0
120,1968,6,Chris Amon,Ferrari,0.0
121,1968,6,Jean-Pierre Beltoise,Matra,0.0
122,1968,6,Jo Siffert,Lotus-Ford,0.0
123,1968,6,Lucien Bianchi,Cooper-BRM,0.0
124,1968,6,John Surtees,Honda,0.0
125,1968,6,Vic Elford,Cooper-BRM,0.0
126,1968,7,Denny Hulme,McLaren-Ford,9.0
127,1968,7,Johnny Servoz-Gavin,Matra-Ford,6.0
128,1968,7,Jacky Ickx,Ferrari,4.0
129,1968,7,Piers Courage,BRM,3.0
130,1968,7,Jean-Pierre Beltoise,Matra,2.0
131,1968,7,Jo Bonnier,McLaren-BRM,1.0
132,1968,7,Jo Siffert,Lotus-Ford,0.0
133,1968,7,Jack Brabham,Brabham-Repco,0.0
134,1968,7,Jackie Stewart,Matra-Ford,0.0
135,1968,7,David Hobbs,Honda,0.0
136,1968,7,Jackie Oliver,Lotus-Ford,0.0
137,1968,7,Bruce McLaren,McLaren-Ford,0.0
138,1968,7,Jochen Rindt,Brabham-Repco,0.0
139,1968,7,Pedro Rodríguez,BRM,0.0
140,1968,7,Dan Gurney,Eagle-Weslake,0.0
141,1968,7,Graham Hill,Lotus-Ford,0.0
142,1968,7,John Surtees,Honda,0.0
143,1968,7,Chris Amon,Ferrari,0.0
144,1968,7,Derek Bell,Ferrari,0.0
145,1968,7,Vic Elford,Cooper-BRM,0.0
146,1968,7,Frank Gardner,BRM,0.0
147,1968,7,Silvio Moser,Brabham-Repco,0.0
148,1968,8,Denny Hulme,McLaren-Ford,9.0
149,1968,8,Bruce McLaren,McLaren-Ford,6.0
150,1968,8,Pedro Rodríguez,BRM,4.0
151,1968,8,Graham Hill,Lotus-Ford,3.0
152,1968,8,Vic Elford,Cooper-BRM,2.0
153,1968,8,Jackie Stewart,Matra-Ford,1.0
154,1968,8,Jean-Pierre Beltoise,Matra,0.0
155,1968,8,Chris Amon,Ferrari,0.0
156,1968,8,Johnny Servoz-Gavin,Matra-Ford,0.0
157,1968,8,Lucien Bianchi,Cooper-BRM,0.0
158,1968,8,Henri Pescarolo,Matra,0.0
159,1968,8,Jochen Rindt,Brabham-Repco,0.0
160,1968,8,Jackie Oliver,Lotus-Ford,0.0
161,1968,8,Jack Brabham,Brabham-Repco,0.0
162,1968,8,Jo Siffert,Lotus-Ford,0.0
163,1968,8,Dan Gurney,McLaren-Ford,0.0
164,1968,8,Piers Courage,BRM,0.0
165,1968,8,Bill Brack,Lotus-Ford,0.0
166,1968,8,John Surtees,Honda,0.0
167,1968,8,Jo Bonnier,McLaren-BRM,0.0
168,1968,8,Jacky Ickx,Ferrari,0.0
169,1968,9,Jackie Stewart,Matra-Ford,9.0
170,1968,9,Graham Hill,Lotus-Ford,6.0
171,1968,9,John Surtees,Honda,4.0
172,1968,9,Dan Gurney,McLaren-Ford,3.0
173,1968,9,Jo Siffert,Lotus-Ford,2.0
174,1968,9,Bruce McLaren,McLaren-Ford,1.0
175,1968,9,Piers Courage,BRM,0.0
176,1968,9,Denny Hulme,McLaren,0.0
177,1968,9,Lucien Bianchi,Cooper-BRM,0.0
178,1968,9,Jack Brabham,Brabham-Repco,0.0
179,1968,9,Jochen Rindt,Brabham-Repco,0.0
180,1968,9,Vic Elford,Cooper-BRM,0.0
181,1968,9,Pedro Rodríguez,BRM,0.0
182,1968,9,Jo Bonnier,McLaren-BRM,0.0
183,1968,9,Chris Amon,Ferrari,0.0
184,1968,9,Jean-Pierre Beltoise,Matra,0.0
185,1968,9,Bobby Unser,BRM,0.0
186,1968,9,Mario Andretti,Lotus-Ford,0.0
187,1968,9,Derek Bell,Ferrari,0.0
188,1968,9,Jackie Oliver,Lotus-Ford,0.0
189,1968,10,Graham Hill,Lotus-Ford,9.0
190,1968,10,Bruce McLaren,McLaren-Ford,6.0
191,1968,10,Jackie Oliver,Lotus-Ford,4.0
192,1968,10,Pedro Rodríguez,BRM,3.0
193,1968,10,Jo Bonnier,Honda,2.0
194,1968,10,Jo Siffert,Lotus-Ford,1.0
195,1968,10,Jackie Stewart,Matra-Ford,0.0
196,1968,10,Vic Elford,Cooper-BRM,0.0
197,1968,10,Henri Pescarolo,Matra,0.0
198,1968,10,Jack Brabham,Brabham-Repco,0.0
199,1968,10,Johnny Servoz-Gavin,Matra-Ford,0.0
200,1968,10,Dan Gurney,McLaren-Ford,0.0
201,1968,10,Piers Courage,BRM,0.0
202,1968,10,Lucien Bianchi,Cooper-BRM,0.0
203,1968,10,John Surtees,Honda,0.0
204,1968,10,Chris Amon,Ferrari,0.0
205,1968,10,Moisés Solana,Lotus-Ford,0.0
206,1968,10,Denny Hulme,McLaren-Ford,0.0
207,1968,10,Jean-Pierre Beltoise,Matra,0.0
208,1968,10,Jacky Ickx,Ferrari,0.0
209,1968,10,Jochen Rindt,Brabham-Repco,0.0
