,Year,GP,Driver,Team,Points
69,1970,3,Pedro Rodríguez,BRM,0.0
70,1970,3,Jack Brabham,Brabham,0.0
71,1970,3,Graham Hill,Team Lotus,0.0
72,1970,3,François Cevert,March,0.0
73,1970,3,George Eaton,BRM,0.0
74,1970,3,Jackie Oliver,BRM,0.0
75,1970,3,Piers Courage,De Tomaso,0.0
76,1970,3,Jo Siffert,March,0.0
77,1970,3,Peter Gethin,McLaren-Ford,0.0
78,1970,3,Dan Gurney,McLaren-Ford,0.0
79,1970,3,Chris Amon,March,0.0
80,1970,3,Andrea de Adamich,McLaren-Alfa Romeo,0.0
81,1970,3,Rolf Stommelen,Brabham,0.0
82,1970,3,Pete Lovely,Team Lotus,0.0
83,1970,3,Silvio Moser,Bellasi,0.0
84,1970,4,Jochen Rindt,Team Lotus,9.0
85,1970,4,Chris Amon,March,6.0
86,1970,4,Jack Brabham,Brabham,4.0
87,1970,4,Denny Hulme,McLaren-Ford,3.0
88,1970,4,Henri Pescarolo,Matra,2.0
89,1970,4,Dan Gurney,McLaren-Ford,1.0
90,1970,4,Rolf Stommelen,Brabham,0.0
91,1970,4,John Miles,Team Lotus,0.0
92,1970,4,Jackie Stewart,March,0.0
93,1970,4,Graham Hill,Team Lotus,0.0
94,1970,4,François Cevert,March,0.0
95,1970,4,George Eaton,BRM,0.0
96,1970,4,Jean-Pierre Beltoise,Matra,0.0
97,1970,4,Ignazio Giunti,Ferrari,0.0
98,1970,4,Andrea de Adamich,McLaren-Alfa Romeo,0.0
99,1970,4,Jo Siffert,March,0.0
100,1970,4,Ronnie Peterson,March,0.0
101,1970,4,Jacky Ickx,Ferrari,0.0
102,1970,4,Pedro Rodríguez,BRM,0.0
103,1970,4,Jackie Oliver,BRM,0.0
104,1970,4,Silvio Moser,Bellasi,0.0
105,1970,4,Alex Soler-Roig,Team Lotus,0.0
106,1970,4,Pete Lovely,Team Lotus,0.0
107,1970,5,Jochen Rindt,Team Lotus,9.0
108,1970,5,Jack Brabham,Brabham,6.0
109,1970,5,Denny Hulme,McLaren-Ford,4.0
110,1970,5,Clay Regazzoni,Ferrari,3.0
111,1970,5,Chris Amon,March,2.0
112,1970,5,Graham Hill,Team Lotus,1.0
113,1970,5,François Cevert,March,0.0
114,1970,5,Emerson Fittipaldi,Team Lotus,0.0
115,1970,5,Ronnie Peterson,March,0.0
116,1970,5,Pete Lovely,Team Lotus,0.0
117,1970,5,Dan Gurney,McLaren-Ford,0.0
118,1970,5,Pedro Rodríguez,BRM,0.0
119,1970,5,Jackie Oliver,BRM,0.0
120,1970,5,Jackie Stewart,March,0.0
121,1970,5,John Surtees,Surtees,0.0
122,1970,5,Henri Pescarolo,Matra,0.0
123,1970,5,Jean-Pierre Beltoise,Matra,0.0
124,1970,5,Mario Andretti,March,0.0
125,1970,5,Jo Siffert,March,0.0
126,1970,5,John Miles,Team Lotus,0.0
127,1970,5,George Eaton,BRM,0.0
128,1970,5,Jacky Ickx,Ferrari,0.0
129,1970,5,Andrea de Adamich,McLaren-Alfa Romeo,0.0
130,1970,6,Jochen Rindt,Team Lotus,9.0
131,1970,6,Jacky Ickx,Ferrari,6.0
132,1970,6,Denny Hulme,McLaren-Ford,4.0
133,1970,6,Emerson Fittipaldi,Team Lotus,3.0
134,1970,6,Rolf Stommelen,Brabham,2.0
135,1970,6,Henri Pescarolo,Matra,1.0
136,1970,6,François Cevert,March,0.0
137,1970,6,Jo Siffert,March,0.0
138,1970,6,John Surtees,Surtees,0.0
139,1970,6,Graham Hill,Team Lotus,0.0
140,1970,6,Chris Amon,March,0.0
141,1970,6,Clay Regazzoni,Ferrari,0.0
142,1970,6,John Miles,Team Lotus,0.0
143,1970,6,Jackie Stewart,March,0.0
144,1970,6,Mario Andretti,March,0.0
145,1970,6,Ronnie Peterson,March,0.0
146,1970,6,Pedro Rodríguez,BRM,0.0
147,1970,6,Jackie Oliver,BRM,0.0
148,1970,6,Jack Brabham,Brabham,0.0
149,1970,6,Jean-Pierre Beltoise,Matra,0.0
150,1970,6,Peter Gethin,McLaren-Ford,0.0
151,1970,6,Brian Redman,De Tomaso,0.0
152,1970,6,Andrea de Adamich,McLaren-Alfa Romeo,0.0
153,1970,6,Silvio Moser,Bellasi,0.0
154,1970,6,Hubert Hahne,March,0.0
155,1970,7,Jacky Ickx,Ferrari,9.0
156,1970,7,Clay Regazzoni,Ferrari,6.0
157,1970,7,Rolf Stommelen,Brabham,4.0
158,1970,7,Pedro Rodríguez,BRM,3.0
159,1970,7,Jackie Oliver,BRM,2.0
160,1970,7,Jean-Pierre Beltoise,Matra,1.0
161,1970,7,Ignazio Giunti,Ferrari,0.0
162,1970,7,Chris Amon,March,0.0
163,1970,7,Jo Siffert,March,0.0
164,1970,7,Peter Gethin,McLaren-Ford,0.0
165,1970,7,George Eaton,BRM,0.0
166,1970,7,Andrea de Adamich,McLaren-Alfa Romeo,0.0
167,1970,7,Jack Brabham,Brabham,0.0
168,1970,7,Henri Pescarolo,Matra,0.0
169,1970,7,Emerson Fittipaldi,Team Lotus,0.0
170,1970,7,Denny Hulme,McLaren-Ford,0.0
171,1970,7,John Surtees,Surtees,0.0
172,1970,7,Tim Schenken,De Tomaso,0.0
173,1970,7,Jochen Rindt,Team Lotus,0.0
174,1970,7,Mario Andretti,March,0.0
175,1970,7,Silvio Moser,Bellasi,0.0
176,1970,7,Jackie Stewart,March,0.0
177,1970,7,John Miles,Team Lotus,0.0
178,1970,7,François Cevert,March,0.0
179,1970,8,Clay Regazzoni,Ferrari,9.0
180,1970,8,Jackie Stewart,March,6.0
181,1970,8,Jean-Pierre Beltoise,Matra,4.0
182,1970,8,Denny Hulme,McLaren-Ford,3.0
183,1970,8,Rolf Stommelen,Brabham,2.0
184,1970,8,François Cevert,March,1.0
185,1970,8,Chris Amon,March,0.0
186,1970,8,Andrea de Adamich,McLaren-Alfa Romeo,0.0
187,1970,8,Peter Gethin,McLaren-Ford,0.0
188,1970,8,Jackie Oliver,BRM,0.0
189,1970,8,Ronnie Peterson,March,0.0
190,1970,8,Jack Brabham,Brabham,0.0
191,1970,8,Jacky Ickx,Ferrari,0.0
192,1970,8,George Eaton,BRM,0.0
193,1970,8,Tim Schenken,De Tomaso,0.0
194,1970,8,Ignazio Giunti,Ferrari,0.0
195,1970,8,Henri Pescarolo,Matra,0.0
196,1970,8,Pedro Rodríguez,BRM,0.0
197,1970,8,Jo Siffert,March,0.0
198,1970,8,John Surtees,Surtees,0.0
199,1970,8,Graham Hill,Team Lotus,0.0
200,1970,8,John Miles,Team Lotus,0.0
201,1970,8,Jochen Rindt,Team Lotus,0.0
202,1970,8,Jo Bonnier,McLaren-Ford,0.0
203,1970,8,Emerson Fittipaldi,Team Lotus,0.0
204,1970,8,Nanni Galli,McLaren-Alfa Romeo,0.0
205,1970,8,Silvio Moser,Bellasi,0.0
206,1970,9,Jacky Ickx,Ferrari,9.0
207,1970,9,Clay Regazzoni,Ferrari,6.0
208,1970,9,Chris Amon,March,4.0
209,1970,9,Pedro Rodríguez,BRM,3.0
210,1970,9,John Surtees,Surtees,2.0
211,1970,9,Peter Gethin,McLaren-Ford,1.0
212,1970,9,Henri Pescarolo,Matra,0.0
213,1970,9,Jean-Pierre Beltoise,Matra,0.0
214,1970,9,François Cevert,March,0.0
215,1970,9,George Eaton,BRM,0.0
216,1970,9,Tim Schenken,De Tomaso,0.0
217,1970,9,Graham Hill,Team Lotus,0.0
218,1970,9,Andrea de Adamich,McLaren-Alfa Romeo,0.0
219,1970,9,Ronnie Peterson,March,0.0
220,1970,9,Denny Hulme,McLaren-Ford,0.0
221,1970,9,Jack Brabham,Brabham,0.0
222,1970,9,Jackie Oliver,BRM,0.0
223,1970,9,Jackie Stewart,Tyrrell,0.0
224,1970,9,Rolf Stommelen,Brabham,0.0
225,1970,9,Jo Siffert,March,0.0
226,1970,10,Emerson Fittipaldi,Team Lotus,9.0
227,1970,10,Pedro Rodríguez,BRM,6.0
228,1970,10,Reine Wisell,Team Lotus,4.0
229,1970,10,Jacky Ickx,Ferrari,3.0
230,1970,10,Chris Amon,March,2.0
231,1970,10,Derek Bell,Surtees,1.0
232,1970,10,Denny Hulme,McLaren-Ford,0.0
233,1970,10,Henri Pescarolo,Matra,0.0
234,1970,10,Jo Siffert,March,0.0
235,1970,10,Jack Brabham,Brabham,0.0
236,1970,10,Ronnie Peterson,March,0.0
237,1970,10,Rolf Stommelen,Brabham,0.0
238,1970,10,Clay Regazzoni,Ferrari,0.0
239,1970,10,Peter Gethin,McLaren-Ford,0.0
240,1970,10,Jackie Stewart,Tyrrell,0.0
241,1970,10,Graham Hill,Team Lotus,0.0
242,1970,10,François Cevert,March,0.0
243,1970,10,Tim Schenken,De Tomaso,0.0
244,1970,10,Jo Bonnier,McLaren-Ford,0.0
245,1970,10,Jean-Pierre Beltoise,Matra,0.0
246,1970,10,Gus Hutchison,Brabham,0.0
247,1970,10,Jackie Oliver,BRM,0.0
248,1970,10,George Eaton,BRM,0.0
249,1970,10,John Surtees,Surtees,0.0
250,1970,10,Peter Westbury,BRM,0.0
251,1970,10,Pete Lovely,Team Lotus,0.0
252,1970,10,Andrea de Adamich,McLaren-Alfa Romeo,0.0
253,1970,11,Jacky Ickx,Ferrari,9.0
254,1970,11,Clay Regazzoni,Ferrari,6.0
255,1970,11,Denny Hulme,McLaren-Ford,4.0
256,1970,11,Chris Amon,March,3.0
257,1970,11,Jean-Pierre Beltoise,Matra,2.0
258,1970,11,Pedro Rodríguez,BRM,1.0
259,1970,11,Jackie Oliver,BRM,0.0
260,1970,11,John Surtees,Surtees,0.0
261,1970,11,Henri Pescarolo,Matra,0.0
262,1970,11,Reine Wisell,Team Lotus,0.0
263,1970,11,Jack Brabham,Brabham,0.0
264,1970,11,Jackie Stewart,Tyrrell,0.0
265,1970,11,Peter Gethin,McLaren-Ford,0.0
266,1970,11,Rolf Stommelen,Brabham,0.0
267,1970,11,François Cevert,March,0.0
268,1970,11,Graham Hill,Team Lotus,0.0
269,1970,11,Jo Siffert,March,0.0
270,1970,11,Emerson Fittipaldi,Team Lotus,0.0
