,Year,GP,Driver,Team,Points
163,1961,6,Innes Ireland,Lotus-Climax,9.0
164,1961,6,Dan Gurney,Porsche,6.0
165,1961,6,Tony Brooks,BRM,4.0
166,1961,6,Bruce McLaren,Cooper-Climax,3.0
167,1961,6,Graham Hill,BRM,2.0
168,1961,6,Jo Bonnier,Porsche,1.0
169,1961,6,Jim Clark,Lotus-Climax,0.0
170,1961,6,Roger Penske,Cooper-Climax,0.0
171,1961,6,Peter Ryan,Lotus-Climax,0.0
172,1961,6,Hap Sharp,Cooper-Climax,0.0
173,1961,6,Masten Gregory,Lotus-Climax,0.0
174,1961,6,Olivier Gendebien,Lotus-Climax,0.0
175,1961,6,Roy Salvadori,Cooper-Climax,0.0
176,1961,6,Jim Hall,Lotus-Climax,0.0
177,1961,6,Lloyd Ruby,Lotus-Climax,0.0
178,1961,6,Stirling Moss,Lotus-Climax,0.0
179,1961,6,Jack Brabham,Cooper-Climax,0.0
180,1961,6,Masten Gregory,Lotus-Climax,0.0
181,1961,6,Walt Hansgen,Cooper-Climax,0.0
182,1961,6,John Surtees,Cooper-Climax,0.0
183,1961,6,Ken Miles,Lotus-Climax,0.0
