,Year,GP,Driver,Team,Points
164,2016,7,Esteban Gutiérrez,Haas F1 Team,0.0
165,2016,7,Jolyon Palmer,Renault,0.0
166,2016,7,Felipe Nasr,Sauber,0.0
167,2016,7,Kevin Magnussen,Renault,0.0
168,2016,7,Marcus Ericsson,Sauber,0.0
169,2016,7,Rio Haryanto,Manor Marussia,0.0
170,2016,7,Sergio Pérez,Force India,0.0
171,2016,7,Fernando Alonso,McLaren,0.0
172,2016,7,Nico Hülkenberg,Force India,0.0
173,2016,7,Felipe Massa,Williams,0.0
174,2016,7,Sebastian Vettel,Ferrari,0.0
175,2016,7,Daniil Kvyat,Toro Rosso,0.0
176,2016,8,Lewis Hamilton,Mercedes,25.0
177,2016,8,Max Verstappen,Red Bull,18.0
178,2016,8,Nico Rosberg,Mercedes,15.0
179,2016,8,Daniel Ricciardo,Red Bull,12.0
180,2016,8,Kimi Räikkönen,Ferrari,10.0
181,2016,8,Sergio Pérez,Force India,8.0
182,2016,8,Nico Hülkenberg,Force India,6.0
183,2016,8,Carlos Sainz,Toro Rosso,4.0
184,2016,8,Sebastian Vettel,Ferrari,2.0
185,2016,8,Daniil Kvyat,Toro Rosso,1.0
186,2016,8,Felipe Massa,Williams,0.0
187,2016,8,Jenson Button,McLaren,0.0
188,2016,8,Fernando Alonso,McLaren,0.0
189,2016,8,Valtteri Bottas,Williams,0.0
190,2016,8,Felipe Nasr,Sauber,0.0
191,2016,8,Esteban Gutiérrez,Haas F1 Team,0.0
192,2016,8,Kevin Magnussen,Renault,0.0
193,2016,8,Jolyon Palmer,Renault,0.0
194,2016,8,Rio Haryanto,Manor Marussia,0.0
195,2016,8,Romain Grosjean,Haas F1 Team,0.0
196,2016,8,Marcus Ericsson,Sauber,0.0
197,2016,8,Pascal Wehrlein,Manor Marussia,0.0
198,2016,9,Lewis Hamilton,Mercedes,25.0
199,2016,9,Nico Rosberg,Mercedes,18.0
200,2016,9,Daniel Ricciardo,Red Bull,15.0
201,2016,9,Sebastian Vettel,Ferrari,12.0
202,2016,9,Max Verstappen,Red Bull,10.0
203,2016,9,Kimi Räikkönen,Ferrari,8.0
204,2016,9,Fernando Alonso,McLaren,6.0
205,2016,9,Carlos Sainz,Toro Rosso,4.0
206,2016,9,Valtteri Bottas,Williams,2.0
207,2016,9,Nico Hülkenberg,Force India,1.0
208,2016,9,Sergio Pérez,Force India,0.0
209,2016,9,Jolyon Palmer,Renault,0.0
210,2016,9,Esteban Gutiérrez,Haas F1 Team,0.0
211,2016,9,Romain Grosjean,Haas F1 Team,0.0
212,2016,9,Kevin Magnussen,Renault,0.0
213,2016,9,Daniil Kvyat,Toro Rosso,0.0
214,2016,9,Felipe Nasr,Sauber,0.0
215,2016,9,Felipe Massa,Williams,0.0
216,2016,9,Pascal Wehrlein,Manor Marussia,0.0
217,2016,9,Marcus Ericsson,Sauber,0.0
218,2016,9,Rio Haryanto,Manor Marussia,0.0
219,2016,9,Jenson Button,McLaren,0.0
220,2016,10,Lewis Hamilton,Mercedes,25.0
221,2016,10,Daniel Ricciardo,Red Bull,18.0
222,2016,10,Max Verstappen,Red Bull,15.0
223,2016,10,Nico Rosberg,Mercedes,12.0
224,2016,10,Sebastian Vettel,Ferrari,10.0
225,2016,10,Kimi Räikkönen,Ferrari,8.0
226,2016,10,Nico Hülkenberg,Force India,6.0
227,2016,10,Jenson Button,McLaren,4.0
228,2016,10,Valtteri Bottas,Williams,2.0
229,2016,10,Sergio Pérez,Force India,1.0
230,2016,10,Esteban Gutiérrez,Haas F1 Team,0.0
231,2016,10,Fernando Alonso,McLaren,0.0
232,2016,10,Romain Grosjean,Haas F1 Team,0.0
233,2016,10,Carlos Sainz,Toro Rosso,0.0
234,2016,10,Daniil Kvyat,Toro Rosso,0.0
235,2016,10,Kevin Magnussen,Renault,0.0
236,2016,10,Pascal Wehrlein,Manor Marussia,0.0
237,2016,10,Marcus Ericsson,Sauber,0.0
238,2016,10,Jolyon Palmer,Renault,0.0
239,2016,10,Rio Haryanto,Manor Marussia,0.0
240,2016,10,Felipe Nasr,Sauber,0.0
241,2016,10,Felipe Massa,Williams,0.0
242,2016,11,Nico Rosberg,Mercedes,25.0
243,2016,11,Daniel Ricciardo,Red Bull,18.0
244,2016,11,Lewis Hamilton,Mercedes,15.0
245,2016,11,Nico Hülkenberg,Force India,12.0
246,2016,11,Sergio Pérez,Force India,10.0
247,2016,11,Sebastian Vettel,Ferrari,8.0
248,2016,11,Fernando Alonso,McLaren,6.0
249,2016,11,Valtteri Bottas,Williams,4.0
250,2016,11,Kimi Räikkönen,Ferrari,2.0
251,2016,11,Felipe Massa,Williams,1.0
252,2016,11,Max Verstappen,Red Bull,0.0
253,2016,11,Esteban Gutiérrez,Haas F1 Team,0.0
254,2016,11,Romain Grosjean,Haas F1 Team,0.0
255,2016,11,Daniil Kvyat,Toro Rosso,0.0
256,2016,11,Jolyon Palmer,Renault,0.0
257,2016,11,Esteban Ocon,Manor Marussia,0.0
258,2016,11,Felipe Nasr,Sauber,0.0
259,2016,11,Kevin Magnussen,Renault,0.0
260,2016,11,Marcus Ericsson,Sauber,0.0
261,2016,11,Carlos Sainz,Toro Rosso,0.0
262,2016,11,Jenson Button,McLaren,0.0
263,2016,11,Pascal Wehrlein,Manor Marussia,0.0
264,2016,12,Nico Rosberg,Mercedes,25.0
265,2016,12,Lewis Hamilton,Mercedes,18.0
266,2016,12,Sebastian Vettel,Ferrari,15.0
267,2016,12,Kimi Räikkönen,Ferrari,12.0
268,2016,12,Daniel Ricciardo,Red Bull,10.0
269,2016,12,Valtteri Bottas,Williams,8.0
270,2016,12,Max Verstappen,Red Bull,6.0
271,2016,12,Sergio Pérez,Force India,4.0
272,2016,12,Felipe Massa,Williams,2.0
273,2016,12,Nico Hülkenberg,Force India,1.0
274,2016,12,Romain Grosjean,Haas F1 Team,0.0
275,2016,12,Jenson Button,McLaren,0.0
276,2016,12,Esteban Gutiérrez,Haas F1 Team,0.0
277,2016,12,Fernando Alonso,McLaren,0.0
278,2016,12,Carlos Sainz,Toro Rosso,0.0
279,2016,12,Marcus Ericsson,Sauber,0.0
280,2016,12,Kevin Magnussen,Renault,0.0
281,2016,12,Esteban Ocon,Manor Marussia,0.0
282,2016,12,Daniil Kvyat,Toro Rosso,0.0
283,2016,12,Pascal Wehrlein,Manor Marussia,0.0
284,2016,12,Jolyon Palmer,Renault,0.0
285,2016,12,Felipe Nasr,Sauber,0.0
286,2016,13,Nico Rosberg,Mercedes,25.0
287,2016,13,Daniel Ricciardo,Red Bull,18.0
288,2016,13,Lewis Hamilton,Mercedes,15.0
289,2016,13,Kimi Räikkönen,Ferrari,12.0
290,2016,13,Sebastian Vettel,Ferrari,10.0
291,2016,13,Max Verstappen,Red Bull,8.0
292,2016,13,Fernando Alonso,McLaren,6.0
293,2016,13,Sergio Pérez,Force India,4.0
294,2016,13,Daniil Kvyat,Toro Rosso,2.0
295,2016,13,Kevin Magnussen,Renault,1.0
296,2016,13,Esteban Gutiérrez,Haas F1 Team,0.0
297,2016,13,Felipe Massa,Williams,0.0
298,2016,13,Felipe Nasr,Sauber,0.0
299,2016,13,Carlos Sainz,Toro Rosso,0.0
300,2016,13,Jolyon Palmer,Renault,0.0
301,2016,13,Pascal Wehrlein,Manor Marussia,0.0
302,2016,13,Marcus Ericsson,Sauber,0.0
303,2016,13,Esteban Ocon,Manor Marussia,0.0
304,2016,13,Jenson Button,McLaren,0.0
305,2016,13,Valtteri Bottas,Williams,0.0
306,2016,13,Nico Hülkenberg,Force India,0.0
307,2016,13,Romain Grosjean,Haas F1 Team,0.0
308,2016,14,Daniel Ricciardo,Red Bull,25.0
309,2016,14,Max Verstappen,Red Bull,18.0
310,2016,14,Nico Rosberg,Mercedes,15.0
311,2016,14,Kimi Räikkönen,Ferrari,12.0
312,2016,14,Valtteri Bottas,Williams,10.0
313,2016,14,Sergio Pérez,Force India,8.0
314,2016,14,Fernando Alonso,McLaren,6.0
315,2016,14,Nico Hülkenberg,Force India,4.0
316,2016,14,Jenson Button,McLaren,2.0
317,2016,14,Jolyon Palmer,Renault,1.0
318,2016,14,Carlos Sainz,Toro Rosso,0.0
319,2016,14,Marcus Ericsson,Sauber,0.0
320,2016,14,Felipe Massa,Williams,0.0
321,2016,14,Daniil Kvyat,Toro Rosso,0.0
322,2016,14,Pascal Wehrlein,Manor Marussia,0.0
323,2016,14,Esteban Ocon,Manor Marussia,0.0
324,2016,14,Felipe Nasr,Sauber,0.0
325,2016,14,Lewis Hamilton,Mercedes,0.0
326,2016,14,Esteban Gutiérrez,Haas F1 Team,0.0
327,2016,14,Kevin Magnussen,Renault,0.0
328,2016,14,Romain Grosjean,Haas F1 Team,0.0
329,2016,14,Sebastian Vettel,Ferrari,0.0
330,2016,15,Nico Rosberg,Mercedes,25.0
331,2016,15,Max Verstappen,Red Bull,18.0
332,2016,15,Lewis Hamilton,Mercedes,15.0
333,2016,15,Sebastian Vettel,Ferrari,12.0
334,2016,15,Kimi Räikkönen,Ferrari,10.0
335,2016,15,Daniel Ricciardo,Red Bull,8.0
336,2016,15,Sergio Pérez,Force India,6.0
337,2016,15,Nico Hülkenberg,Force India,4.0
338,2016,15,Felipe Massa,Williams,2.0
339,2016,15,Valtteri Bottas,Williams,1.0
340,2016,15,Romain Grosjean,Haas F1 Team,0.0
341,2016,15,Jolyon Palmer,Renault,0.0
342,2016,15,Daniil Kvyat,Toro Rosso,0.0
343,2016,15,Kevin Magnussen,Renault,0.0
344,2016,15,Marcus Ericsson,Sauber,0.0
345,2016,15,Fernando Alonso,McLaren,0.0
346,2016,15,Carlos Sainz,Toro Rosso,0.0
347,2016,15,Jenson Button,McLaren,0.0
348,2016,15,Felipe Nasr,Sauber,0.0
349,2016,15,Esteban Gutiérrez,Haas F1 Team,0.0
350,2016,15,Esteban Ocon,Manor Marussia,0.0
351,2016,15,Pascal Wehrlein,Manor Marussia,0.0
352,2016,16,Lewis Hamilton,Mercedes,25.0
353,2016,16,Nico Rosberg,Mercedes,18.0
354,2016,16,Daniel Ricciardo,Red Bull,15.0
355,2016,16,Sebastian Vettel,Ferrari,12.0
356,2016,16,Fernando Alonso,McLaren,10.0
357,2016,16,Carlos Sainz,Toro Rosso,8.0
358,2016,16,Felipe Massa,Williams,6.0
359,2016,16,Sergio Pérez,Force India,4.0
360,2016,16,Jenson Button,McLaren,2.0
361,2016,16,Romain Grosjean,Haas F1 Team,1.0
362,2016,16,Daniil Kvyat,Toro Rosso,0.0
363,2016,16,Kevin Magnussen,Renault,0.0
364,2016,16,Jolyon Palmer,Renault,0.0
365,2016,16,Marcus Ericsson,Sauber,0.0
366,2016,16,Felipe Nasr,Sauber,0.0
367,2016,16,Valtteri Bottas,Williams,0.0
368,2016,16,Pascal Wehrlein,Manor Marussia,0.0
369,2016,16,Esteban Ocon,Manor Marussia,0.0
370,2016,16,Kimi Räikkönen,Ferrari,0.0
371,2016,16,Max Verstappen,Red Bull,0.0
372,2016,16,Esteban Gutiérrez,Haas F1 Team,0.0
373,2016,16,Nico Hülkenberg,Force India,0.0
374,2016,17,Lewis Hamilton,Mercedes,25.0
375,2016,17,Nico Rosberg,Mercedes,18.0
376,2016,17,Daniel Ricciardo,Red Bull,15.0
377,2016,17,Max Verstappen,Red Bull,12.0
378,2016,17,Sebastian Vettel,Ferrari,10.0
379,2016,17,Kimi Räikkönen,Ferrari,8.0
380,2016,17,Nico Hülkenberg,Force India,6.0
381,2016,17,Valtteri Bottas,Williams,4.0
382,2016,17,Felipe Massa,Williams,2.0
383,2016,17,Sergio Pérez,Force India,1.0
384,2016,17,Marcus Ericsson,Sauber,0.0
385,2016,17,Jenson Button,McLaren,0.0
386,2016,17,Fernando Alonso,McLaren,0.0
387,2016,17,Jolyon Palmer,Renault,0.0
388,2016,17,Felipe Nasr,Sauber,0.0
389,2016,17,Carlos Sainz,Toro Rosso,0.0
390,2016,17,Kevin Magnussen,Renault,0.0
391,2016,17,Daniil Kvyat,Toro Rosso,0.0
392,2016,17,Esteban Gutiérrez,Haas F1 Team,0.0
393,2016,17,Romain Grosjean,Haas F1 Team,0.0
394,2016,17,Esteban Ocon,Manor Marussia,0.0
395,2016,17,Pascal Wehrlein,Manor Marussia,0.0
396,2016,18,Lewis Hamilton,Mercedes,25.0
397,2016,18,Nico Rosberg,Mercedes,18.0
398,2016,18,Max Verstappen,Red Bull,15.0
399,2016,18,Sergio Pérez,Force India,12.0
400,2016,18,Sebastian Vettel,Ferrari,10.0
401,2016,18,Carlos Sainz,Toro Rosso,8.0
402,2016,18,Nico Hülkenberg,Force India,6.0
403,2016,18,Daniel Ricciardo,Red Bull,4.0
404,2016,18,Felipe Nasr,Sauber,2.0
405,2016,18,Fernando Alonso,McLaren,1.0
406,2016,18,Valtteri Bottas,Williams,0.0
407,2016,18,Esteban Ocon,Manor Marussia,0.0
408,2016,18,Daniil Kvyat,Toro Rosso,0.0
409,2016,18,Kevin Magnussen,Renault,0.0
410,2016,18,Pascal Wehrlein,Manor Marussia,0.0
411,2016,18,Jenson Button,McLaren,0.0
412,2016,18,Esteban Gutiérrez,Haas F1 Team,0.0
413,2016,18,Felipe Massa,Williams,0.0
414,2016,18,Jolyon Palmer,Renault,0.0
415,2016,18,Kimi Räikkönen,Ferrari,0.0
416,2016,18,Marcus Ericsson,Sauber,0.0
417,2016,18,Romain Grosjean,Haas F1 Team,0.0
418,2016,19,Lewis Hamilton,Mercedes,25.0
419,2016,19,Nico Rosberg,Mercedes,18.0
420,2016,19,Sebastian Vettel,Ferrari,15.0
421,2016,19,Max Verstappen,Red Bull,12.0
422,2016,19,Daniel Ricciardo,Red Bull,10.0
423,2016,19,Kimi Räikkönen,Ferrari,8.0
424,2016,19,Nico Hülkenberg,Force India,6.0
425,2016,19,Sergio Pérez,Force India,4.0
426,2016,19,Felipe Massa,Williams,2.0
427,2016,19,Fernando Alonso,McLaren,1.0
428,2016,19,Romain Grosjean,Haas F1 Team,0.0
429,2016,19,Esteban Gutiérrez,Haas F1 Team,0.0
430,2016,19,Esteban Ocon,Manor Marussia,0.0
431,2016,19,Pascal Wehrlein,Manor Marussia,0.0
432,2016,19,Marcus Ericsson,Sauber,0.0
433,2016,19,Felipe Nasr,Sauber,0.0
434,2016,19,Jolyon Palmer,Renault,0.0
435,2016,19,Carlos Sainz,Toro Rosso,0.0
436,2016,19,Daniil Kvyat,Toro Rosso,0.0
437,2016,19,Jenson Button,McLaren,0.0
438,2016,19,Valtteri Bottas,Williams,0.0
439,2016,19,Kevin Magnussen,Renault,0.0
