,Year,GP,Driver,Team,Points
312,1997,14,Jean Alesi,Benetton,2.0
313,1997,14,Johnny Herbert,Sauber,1.0
314,1997,14,Giancarlo Fisichella,Jordan,0.0
315,1997,14,Gerhard Berger,Benetton,0.0
316,1997,14,Ralf Schumacher,Jordan,0.0
317,1997,14,David Coulthard,McLaren,0.0
318,1997,14,Damon Hill,Arrows,0.0
319,1997,14,Pedro Diniz,Arrows,0.0
320,1997,14,Jos Verstappen,Tyrrell,0.0
321,1997,14,Jacques Villeneuve,Williams,0.0
322,1997,14,Tarso Marques,Minardi,0.0
323,1997,14,Mika Salo,Tyrrell,0.0
324,1997,14,Olivier Panis,Prost,0.0
325,1997,14,Shinji Nakano,Prost,0.0
326,1997,14,Ukyo Katayama,Minardi,0.0
327,1997,14,Rubens Barrichello,Stewart,0.0
328,1997,14,Jan Magnussen,Stewart,0.0
329,1997,14,Gianni Morbidelli,Sauber,0.0
330,1997,15,Mika Häkkinen,McLaren,10.0
331,1997,15,David Coulthard,McLaren,6.0
332,1997,15,Jacques Villeneuve,Williams,4.0
333,1997,15,Gerhard Berger,Benetton,3.0
334,1997,15,Eddie Irvine,Ferrari,2.0
335,1997,15,Heinz-Harald Frentzen,Williams,1.0
336,1997,15,Olivier Panis,Prost,0.0
337,1997,15,Johnny Herbert,Sauber,0.0
338,1997,15,Jan Magnussen,Stewart,0.0
339,1997,15,Shinji Nakano,Prost,0.0
340,1997,15,Giancarlo Fisichella,Jordan,0.0
341,1997,15,Mika Salo,Tyrrell,0.0
342,1997,15,Jean Alesi,Benetton,0.0
343,1997,15,Norberto Fontana,Sauber,0.0
344,1997,15,Tarso Marques,Minardi,0.0
345,1997,15,Jos Verstappen,Tyrrell,0.0
346,1997,15,Ukyo Katayama,Minardi,0.0
347,1997,15,Michael Schumacher,Ferrari,0.0
348,1997,15,Damon Hill,Arrows,0.0
349,1997,15,Ralf Schumacher,Jordan,0.0
350,1997,15,Rubens Barrichello,Stewart,0.0
351,1997,15,Pedro Diniz,Arrows,0.0
