,Year,GP,Driver,Team,Points
145,2007,6,Alexander Wurz,Williams,0.0
146,2007,6,Heikki Kovalainen,Renault,0.0
147,2007,6,Takuma Sato,Super Aguri,0.0
148,2007,6,Adrian Sutil,Spyker,0.0
149,2007,6,Scott Speed,Toro Rosso,0.0
150,2007,6,Christijan Albers,Spyker,0.0
151,2007,6,Anthony Davidson,Super Aguri,0.0
152,2007,6,Jarno Trulli,Toyota,0.0
153,2007,6,Vitantonio Liuzzi,Toro Rosso,0.0
154,2007,7,Kimi Räikkönen,Ferrari,10.0
155,2007,7,Fernando Alonso,McLaren,8.0
156,2007,7,Lewis Hamilton,McLaren,6.0
157,2007,7,Robert Kubica,BMW Sauber,5.0
158,2007,7,Felipe Massa,Ferrari,4.0
159,2007,7,Nick Heidfeld,BMW Sauber,3.0
160,2007,7,Heikki Kovalainen,Renault,2.0
161,2007,7,Giancarlo Fisichella,Renault,1.0
162,2007,7,Rubens Barrichello,Honda,0.0
163,2007,7,Jenson Button,Honda,0.0
164,2007,7,David Coulthard,Red Bull,0.0
165,2007,7,Nico Rosberg,Williams,0.0
166,2007,7,Alexander Wurz,Williams,0.0
167,2007,7,Takuma Sato,Super Aguri,0.0
168,2007,7,Christijan Albers,Spyker,0.0
169,2007,7,Vitantonio Liuzzi,Toro Rosso,0.0
170,2007,7,Jarno Trulli,Toyota,0.0
171,2007,7,Anthony Davidson,Super Aguri,0.0
172,2007,7,Scott Speed,Toro Rosso,0.0
173,2007,7,Ralf Schumacher,Toyota,0.0
174,2007,7,Adrian Sutil,Spyker,0.0
175,2007,7,Mark Webber,Red Bull,0.0
176,2007,8,Fernando Alonso,McLaren,10.0
177,2007,8,Felipe Massa,Ferrari,8.0
178,2007,8,Mark Webber,Red Bull,6.0
179,2007,8,Alexander Wurz,Williams,5.0
180,2007,8,David Coulthard,Red Bull,4.0
181,2007,8,Nick Heidfeld,BMW Sauber,3.0
182,2007,8,Robert Kubica,BMW Sauber,2.0
183,2007,8,Heikki Kovalainen,Renault,1.0
184,2007,8,Lewis Hamilton,McLaren,0.0
185,2007,8,Giancarlo Fisichella,Renault,0.0
186,2007,8,Rubens Barrichello,Honda,0.0
187,2007,8,Anthony Davidson,Super Aguri,0.0
188,2007,8,Jarno Trulli,Toyota,0.0
189,2007,8,Kimi Räikkönen,Ferrari,0.0
190,2007,8,Takuma Sato,Super Aguri,0.0
191,2007,8,Ralf Schumacher,Toyota,0.0
192,2007,8,Markus Winkelhock,Spyker,0.0
193,2007,8,Jenson Button,Honda,0.0
194,2007,8,Adrian Sutil,Spyker,0.0
195,2007,8,Nico Rosberg,Williams,0.0
196,2007,8,Scott Speed,Toro Rosso,0.0
197,2007,8,Vitantonio Liuzzi,Toro Rosso,0.0
198,2007,9,Lewis Hamilton,McLaren,10.0
199,2007,9,Kimi Räikkönen,Ferrari,8.0
200,2007,9,Nick Heidfeld,BMW Sauber,6.0
201,2007,9,Fernando Alonso,McLaren,5.0
202,2007,9,Robert Kubica,BMW Sauber,4.0
203,2007,9,Ralf Schumacher,Toyota,3.0
204,2007,9,Nico Rosberg,Williams,2.0
205,2007,9,Heikki Kovalainen,Renault,1.0
206,2007,9,Mark Webber,Red Bull,0.0
207,2007,9,Jarno Trulli,Toyota,0.0
208,2007,9,David Coulthard,Red Bull,0.0
209,2007,9,Giancarlo Fisichella,Renault,0.0
210,2007,9,Felipe Massa,Ferrari,0.0
211,2007,9,Alexander Wurz,Williams,0.0
212,2007,9,Takuma Sato,Super Aguri,0.0
213,2007,9,Sebastian Vettel,Toro Rosso,0.0
214,2007,9,Adrian Sutil,Spyker,0.0
215,2007,9,Rubens Barrichello,Honda,0.0
216,2007,9,Vitantonio Liuzzi,Toro Rosso,0.0
217,2007,9,Anthony Davidson,Super Aguri,0.0
218,2007,9,Jenson Button,Honda,0.0
219,2007,9,Sakon Yamamoto,Spyker,0.0
220,2007,10,Felipe Massa,Ferrari,10.0
221,2007,10,Kimi Räikkönen,Ferrari,8.0
222,2007,10,Fernando Alonso,McLaren,6.0
223,2007,10,Nick Heidfeld,BMW Sauber,5.0
224,2007,10,Lewis Hamilton,McLaren,4.0
225,2007,10,Heikki Kovalainen,Renault,3.0
226,2007,10,Nico Rosberg,Williams,2.0
227,2007,10,Robert Kubica,BMW Sauber,1.0
228,2007,10,Giancarlo Fisichella,Renault,0.0
229,2007,10,David Coulthard,Red Bull,0.0
230,2007,10,Alexander Wurz,Williams,0.0
231,2007,10,Ralf Schumacher,Toyota,0.0
232,2007,10,Jenson Button,Honda,0.0
233,2007,10,Anthony Davidson,Super Aguri,0.0
234,2007,10,Vitantonio Liuzzi,Toro Rosso,0.0
235,2007,10,Jarno Trulli,Toyota,0.0
236,2007,10,Rubens Barrichello,Honda,0.0
237,2007,10,Takuma Sato,Super Aguri,0.0
238,2007,10,Sebastian Vettel,Toro Rosso,0.0
239,2007,10,Sakon Yamamoto,Spyker,0.0
240,2007,10,Adrian Sutil,Spyker,0.0
241,2007,10,Mark Webber,Red Bull,0.0
242,2007,11,Fernando Alonso,McLaren,10.0
243,2007,11,Lewis Hamilton,McLaren,8.0
244,2007,11,Kimi Räikkönen,Ferrari,6.0
245,2007,11,Nick Heidfeld,BMW Sauber,5.0
246,2007,11,Robert Kubica,BMW Sauber,4.0
247,2007,11,Nico Rosberg,Williams,3.0
248,2007,11,Heikki Kovalainen,Renault,2.0
249,2007,11,Jenson Button,Honda,1.0
250,2007,11,Mark Webber,Red Bull,0.0
251,2007,11,Rubens Barrichello,Honda,0.0
252,2007,11,Jarno Trulli,Toyota,0.0
253,2007,11,Giancarlo Fisichella,Renault,0.0
254,2007,11,Alexander Wurz,Williams,0.0
255,2007,11,Anthony Davidson,Super Aguri,0.0
256,2007,11,Ralf Schumacher,Toyota,0.0
257,2007,11,Takuma Sato,Super Aguri,0.0
258,2007,11,Vitantonio Liuzzi,Toro Rosso,0.0
259,2007,11,Sebastian Vettel,Toro Rosso,0.0
260,2007,11,Adrian Sutil,Spyker,0.0
261,2007,11,Sakon Yamamoto,Spyker,0.0
262,2007,11,Felipe Massa,Ferrari,0.0
263,2007,11,David Coulthard,Red Bull,0.0
264,2007,12,Kimi Räikkönen,Ferrari,10.0
265,2007,12,Felipe Massa,Ferrari,8.0
266,2007,12,Fernando Alonso,McLaren,6.0
267,2007,12,Lewis Hamilton,McLaren,5.0
268,2007,12,Nick Heidfeld,BMW Sauber,4.0
269,2007,12,Nico Rosberg,Williams,3.0
270,2007,12,Mark Webber,Red Bull,2.0
271,2007,12,Heikki Kovalainen,Renault,1.0
272,2007,12,Robert Kubica,BMW Sauber,0.0
273,2007,12,Ralf Schumacher,Toyota,0.0
274,2007,12,Jarno Trulli,Toyota,0.0
275,2007,12,Vitantonio Liuzzi,Toro Rosso,0.0
276,2007,12,Rubens Barrichello,Honda,0.0
277,2007,12,Adrian Sutil,Spyker,0.0
278,2007,12,Takuma Sato,Super Aguri,0.0
279,2007,12,Anthony Davidson,Super Aguri,0.0
280,2007,12,Sakon Yamamoto,Spyker,0.0
281,2007,12,Jenson Button,Honda,0.0
282,2007,12,Alexander Wurz,Williams,0.0
283,2007,12,David Coulthard,Red Bull,0.0
284,2007,12,Sebastian Vettel,Toro Rosso,0.0
285,2007,12,Giancarlo Fisichella,Renault,0.0
286,2007,13,Lewis Hamilton,McLaren,10.0
287,2007,13,Heikki Kovalainen,Renault,8.0
288,2007,13,Kimi Räikkönen,Ferrari,6.0
289,2007,13,David Coulthard,Red Bull,5.0
290,2007,13,Giancarlo Fisichella,Renault,4.0
291,2007,13,Felipe Massa,Ferrari,3.0
292,2007,13,Robert Kubica,BMW Sauber,2.0
293,2007,13,Adrian Sutil,Spyker,1.0
294,2007,13,Vitantonio Liuzzi,Toro Rosso,0.0
295,2007,13,Rubens Barrichello,Honda,0.0
296,2007,13,Jenson Button,Honda,0.0
297,2007,13,Sakon Yamamoto,Spyker,0.0
298,2007,13,Jarno Trulli,Toyota,0.0
299,2007,13,Nick Heidfeld,BMW Sauber,0.0
300,2007,13,Takuma Sato,Super Aguri,0.0
301,2007,13,Ralf Schumacher,Toyota,0.0
302,2007,13,Anthony Davidson,Super Aguri,0.0
303,2007,13,Nico Rosberg,Williams,0.0
304,2007,13,Sebastian Vettel,Toro Rosso,0.0
305,2007,13,Mark Webber,Red Bull,0.0
306,2007,13,Fernando Alonso,McLaren,0.0
307,2007,13,Alexander Wurz,Williams,0.0
308,2007,14,Kimi Räikkönen,Ferrari,10.0
309,2007,14,Fernando Alonso,McLaren,8.0
310,2007,14,Felipe Massa,Ferrari,6.0
311,2007,14,Sebastian Vettel,Toro Rosso,5.0
312,2007,14,Jenson Button,Honda,4.0
313,2007,14,Vitantonio Liuzzi,Toro Rosso,3.0
314,2007,14,Nick Heidfeld,BMW Sauber,2.0
315,2007,14,David Coulthard,Red Bull,1.0
316,2007,14,Heikki Kovalainen,Renault,0.0
317,2007,14,Mark Webber,Red Bull,0.0
318,2007,14,Giancarlo Fisichella,Renault,0.0
319,2007,14,Alexander Wurz,Williams,0.0
320,2007,14,Jarno Trulli,Toyota,0.0
321,2007,14,Takuma Sato,Super Aguri,0.0
322,2007,14,Rubens Barrichello,Honda,0.0
323,2007,14,Nico Rosberg,Williams,0.0
324,2007,14,Sakon Yamamoto,Spyker,0.0
325,2007,14,Robert Kubica,BMW Sauber,0.0
326,2007,14,Lewis Hamilton,McLaren,0.0
327,2007,14,Ralf Schumacher,Toyota,0.0
328,2007,14,Adrian Sutil,Spyker,0.0
329,2007,14,Anthony Davidson,Super Aguri,0.0
330,2007,15,Kimi Räikkönen,Ferrari,10.0
331,2007,15,Felipe Massa,Ferrari,8.0
332,2007,15,Fernando Alonso,McLaren,6.0
333,2007,15,Nico Rosberg,Williams,5.0
334,2007,15,Robert Kubica,BMW Sauber,4.0
335,2007,15,Nick Heidfeld,BMW Sauber,3.0
336,2007,15,Lewis Hamilton,McLaren,2.0
337,2007,15,Jarno Trulli,Toyota,1.0
338,2007,15,David Coulthard,Red Bull,0.0
339,2007,15,Kazuki Nakajima,Williams,0.0
340,2007,15,Ralf Schumacher,Toyota,0.0
341,2007,15,Takuma Sato,Super Aguri,0.0
342,2007,15,Vitantonio Liuzzi,Toro Rosso,0.0
343,2007,15,Anthony Davidson,Super Aguri,0.0
344,2007,15,Adrian Sutil,Spyker,0.0
345,2007,15,Rubens Barrichello,Honda,0.0
346,2007,15,Heikki Kovalainen,Renault,0.0
347,2007,15,Sebastian Vettel,Toro Rosso,0.0
348,2007,15,Jenson Button,Honda,0.0
349,2007,15,Mark Webber,Red Bull,0.0
350,2007,15,Sakon Yamamoto,Spyker,0.0
351,2007,15,Giancarlo Fisichella,Renault,0.0
