,Year,GP,Driver,Team,Points
232,1998,10,Shinji Nakano,Minardi,0.0
233,1998,10,Alexander Wurz,Benetton,0.0
234,1998,10,Rubens Barrichello,Stewart,0.0
235,1998,10,Jarno Trulli,Prost,0.0
236,1998,10,Mika Salo,Arrows,0.0
237,1998,10,Eddie Irvine,Ferrari,0.0
238,1998,10,Esteban Tuero,Minardi,0.0
239,1998,11,Damon Hill,Jordan,10.0
240,1998,11,Ralf Schumacher,Jordan,6.0
241,1998,11,Jean Alesi,Sauber,4.0
242,1998,11,Heinz-Harald Frentzen,Williams,3.0
243,1998,11,Pedro Diniz,Arrows,2.0
244,1998,11,Jarno Trulli,Prost,1.0
245,1998,11,David Coulthard,McLaren,0.0
246,1998,11,Shinji Nakano,Minardi,0.0
247,1998,11,Giancarlo Fisichella,Benetton,0.0
248,1998,11,Michael Schumacher,Ferrari,0.0
249,1998,11,Eddie Irvine,Ferrari,0.0
250,1998,11,Esteban Tuero,Minardi,0.0
251,1998,11,Jacques Villeneuve,Williams,0.0
252,1998,11,Toranosuke Takagi,Tyrrell,0.0
253,1998,11,Jos Verstappen,Stewart,0.0
254,1998,11,Mika Häkkinen,McLaren,0.0
255,1998,11,Alexander Wurz,Benetton,0.0
256,1998,11,Johnny Herbert,Sauber,0.0
257,1998,11,Rubens Barrichello,Stewart,0.0
258,1998,11,Olivier Panis,Prost,0.0
259,1998,11,Mika Salo,Arrows,0.0
260,1998,11,Ricardo Rosset,Tyrrell,0.0
261,1998,12,Michael Schumacher,Ferrari,10.0
262,1998,12,Eddie Irvine,Ferrari,6.0
263,1998,12,Ralf Schumacher,Jordan,4.0
264,1998,12,Mika Häkkinen,McLaren,3.0
265,1998,12,Jean Alesi,Sauber,2.0
266,1998,12,Damon Hill,Jordan,1.0
267,1998,12,Heinz-Harald Frentzen,Williams,0.0
268,1998,12,Giancarlo Fisichella,Benetton,0.0
269,1998,12,Toranosuke Takagi,Tyrrell,0.0
270,1998,12,Rubens Barrichello,Stewart,0.0
271,1998,12,Esteban Tuero,Minardi,0.0
272,1998,12,Ricardo Rosset,Tyrrell,0.0
273,1998,12,Jarno Trulli,Prost,0.0
274,1998,12,Jos Verstappen,Stewart,0.0
275,1998,12,Jacques Villeneuve,Williams,0.0
276,1998,12,Mika Salo,Arrows,0.0
277,1998,12,Alexander Wurz,Benetton,0.0
278,1998,12,David Coulthard,McLaren,0.0
279,1998,12,Olivier Panis,Prost,0.0
280,1998,12,Shinji Nakano,Minardi,0.0
281,1998,12,Johnny Herbert,Sauber,0.0
282,1998,12,Pedro Diniz,Arrows,0.0
283,1998,13,Mika Häkkinen,McLaren,10.0
284,1998,13,Michael Schumacher,Ferrari,6.0
285,1998,13,David Coulthard,McLaren,4.0
286,1998,13,Eddie Irvine,Ferrari,3.0
287,1998,13,Heinz-Harald Frentzen,Williams,2.0
288,1998,13,Giancarlo Fisichella,Benetton,1.0
289,1998,13,Alexander Wurz,Benetton,0.0
290,1998,13,Jacques Villeneuve,Williams,0.0
291,1998,13,Damon Hill,Jordan,0.0
292,1998,13,Jean Alesi,Sauber,0.0
293,1998,13,Rubens Barrichello,Stewart,0.0
294,1998,13,Olivier Panis,Prost,0.0
295,1998,13,Jos Verstappen,Stewart,0.0
296,1998,13,Mika Salo,Arrows,0.0
297,1998,13,Shinji Nakano,Minardi,0.0
298,1998,13,Toranosuke Takagi,Tyrrell,0.0
299,1998,13,Esteban Tuero,Minardi,0.0
300,1998,13,Ralf Schumacher,Jordan,0.0
301,1998,13,Johnny Herbert,Sauber,0.0
302,1998,13,Ricardo Rosset,Tyrrell,0.0
303,1998,13,Jarno Trulli,Prost,0.0
304,1998,13,Pedro Diniz,Arrows,0.0
305,1998,14,Mika Häkkinen,McLaren,10.0
306,1998,14,Eddie Irvine,Ferrari,6.0
307,1998,14,David Coulthard,McLaren,4.0
308,1998,14,Damon Hill,Jordan,3.0
309,1998,14,Heinz-Harald Frentzen,Williams,2.0
310,1998,14,Jacques Villeneuve,Williams,1.0
311,1998,14,Jean Alesi,Sauber,0.0
312,1998,14,Giancarlo Fisichella,Benetton,0.0
313,1998,14,Alexander Wurz,Benetton,0.0
314,1998,14,Johnny Herbert,Sauber,0.0
315,1998,14,Olivier Panis,Prost,0.0
316,1998,14,Jarno Trulli,Prost,0.0
317,1998,14,Shinji Nakano,Minardi,0.0
318,1998,14,Michael Schumacher,Ferrari,0.0
319,1998,14,Toranosuke Takagi,Tyrrell,0.0
320,1998,14,Esteban Tuero,Minardi,0.0
321,1998,14,Rubens Barrichello,Stewart,0.0
322,1998,14,Jos Verstappen,Stewart,0.0
323,1998,14,Mika Salo,Arrows,0.0
324,1998,14,Ralf Schumacher,Jordan,0.0
325,1998,14,Pedro Diniz,Arrows,0.0
326,1998,14,Ricardo Rosset,Tyrrell,0.0
