,Year,GP,Driver,Team,Points
45,2010,1,Kamui Kobayashi,Sauber,0.0
46,2010,1,Timo Glock,Virgin,0.0
47,2010,1,Pedro de la Rosa,Sauber,0.0
48,2010,2,Jenson Button,McLaren,25.0
49,2010,2,Lewis Hamilton,McLaren,18.0
50,2010,2,Nico Rosberg,Mercedes,15.0
51,2010,2,Fernando Alonso,Ferrari,12.0
52,2010,2,Robert Kubica,Renault,10.0
53,2010,2,Sebastian Vettel,Red Bull,8.0
54,2010,2,Vitaly Petrov,Renault,6.0
55,2010,2,Mark Webber,Red Bull,4.0
56,2010,2,Felipe Massa,Ferrari,2.0
57,2010,2,Michael Schumacher,Mercedes,1.0
58,2010,2,Adrian Sutil,Force India,0.0
59,2010,2,Rubens Barrichello,Williams,0.0
60,2010,2,Jaime Alguersuari,Toro Rosso,0.0
61,2010,2,Heikki Kovalainen,Lotus,0.0
62,2010,2,Nico Hülkenberg,Williams,0.0
63,2010,2,Bruno Senna,HRT,0.0
64,2010,2,Karun Chandhok,HRT,0.0
65,2010,2,Jarno Trulli,Lotus,0.0
66,2010,2,Lucas di Grassi,Virgin,0.0
67,2010,2,Pedro de la Rosa,Sauber,0.0
68,2010,2,Sébastien Buemi,Toro Rosso,0.0
69,2010,2,Kamui Kobayashi,Sauber,0.0
70,2010,2,Vitantonio Liuzzi,Force India,0.0
71,2010,2,Timo Glock,Virgin,0.0
72,2010,3,Mark Webber,Red Bull,25.0
73,2010,3,Fernando Alonso,Ferrari,18.0
74,2010,3,Sebastian Vettel,Red Bull,15.0
75,2010,3,Michael Schumacher,Mercedes,12.0
76,2010,3,Jenson Button,McLaren,10.0
77,2010,3,Felipe Massa,Ferrari,8.0
78,2010,3,Adrian Sutil,Force India,6.0
79,2010,3,Robert Kubica,Renault,4.0
80,2010,3,Rubens Barrichello,Williams,2.0
81,2010,3,Jaime Alguersuari,Toro Rosso,1.0
82,2010,3,Vitaly Petrov,Renault,0.0
83,2010,3,Kamui Kobayashi,Sauber,0.0
84,2010,3,Nico Rosberg,Mercedes,0.0
85,2010,3,Lewis Hamilton,McLaren,0.0
86,2010,3,Vitantonio Liuzzi,Force India,0.0
87,2010,3,Nico Hülkenberg,Williams,0.0
88,2010,3,Jarno Trulli,Lotus,0.0
89,2010,3,Timo Glock,Virgin,0.0
90,2010,3,Lucas di Grassi,Virgin,0.0
91,2010,3,Sébastien Buemi,Toro Rosso,0.0
92,2010,3,Karun Chandhok,HRT,0.0
93,2010,3,Pedro de la Rosa,Sauber,0.0
94,2010,3,Bruno Senna,HRT,0.0
95,2010,3,Heikki Kovalainen,Lotus,0.0
96,2010,4,Mark Webber,Red Bull,25.0
97,2010,4,Sebastian Vettel,Red Bull,18.0
98,2010,4,Robert Kubica,Renault,15.0
99,2010,4,Felipe Massa,Ferrari,12.0
100,2010,4,Lewis Hamilton,McLaren,10.0
101,2010,4,Fernando Alonso,Ferrari,8.0
102,2010,4,Nico Rosberg,Mercedes,6.0
103,2010,4,Adrian Sutil,Force India,4.0
104,2010,4,Vitantonio Liuzzi,Force India,2.0
105,2010,4,Sébastien Buemi,Toro Rosso,1.0
106,2010,4,Jaime Alguersuari,Toro Rosso,0.0
107,2010,4,Michael Schumacher,Mercedes,0.0
108,2010,4,Vitaly Petrov,Renault,0.0
109,2010,4,Karun Chandhok,HRT,0.0
110,2010,4,Jarno Trulli,Lotus,0.0
111,2010,4,Heikki Kovalainen,Lotus,0.0
112,2010,4,Bruno Senna,HRT,0.0
113,2010,4,Rubens Barrichello,Williams,0.0
114,2010,4,Kamui Kobayashi,Sauber,0.0
115,2010,4,Lucas di Grassi,Virgin,0.0
116,2010,4,Timo Glock,Virgin,0.0
117,2010,4,Pedro de la Rosa,Sauber,0.0
118,2010,4,Jenson Button,McLaren,0.0
119,2010,4,Nico Hülkenberg,Williams,0.0
120,2010,5,Lewis Hamilton,McLaren,25.0
121,2010,5,Jenson Button,McLaren,18.0
122,2010,5,Mark Webber,Red Bull,15.0
123,2010,5,Michael Schumacher,Mercedes,12.0
124,2010,5,Nico Rosberg,Mercedes,10.0
125,2010,5,Robert Kubica,Renault,8.0
126,2010,5,Felipe Massa,Ferrari,6.0
127,2010,5,Fernando Alonso,Ferrari,4.0
128,2010,5,Adrian Sutil,Force India,2.0
129,2010,5,Kamui Kobayashi,Sauber,1.0
130,2010,5,Pedro de la Rosa,Sauber,0.0
131,2010,5,Jaime Alguersuari,Toro Rosso,0.0
132,2010,5,Vitantonio Liuzzi,Force India,0.0
133,2010,5,Rubens Barrichello,Williams,0.0
134,2010,5,Vitaly Petrov,Renault,0.0
135,2010,5,Sébastien Buemi,Toro Rosso,0.0
136,2010,5,Nico Hülkenberg,Williams,0.0
137,2010,5,Timo Glock,Virgin,0.0
138,2010,5,Lucas di Grassi,Virgin,0.0
139,2010,5,Karun Chandhok,HRT,0.0
140,2010,5,Bruno Senna,HRT,0.0
141,2010,5,Sebastian Vettel,Red Bull,0.0
142,2010,5,Heikki Kovalainen,Lotus,0.0
143,2010,5,Jarno Trulli,Lotus,0.0
144,2010,6,Lewis Hamilton,McLaren,25.0
145,2010,6,Jenson Button,McLaren,18.0
146,2010,6,Fernando Alonso,Ferrari,15.0
147,2010,6,Sebastian Vettel,Red Bull,12.0
148,2010,6,Mark Webber,Red Bull,10.0
149,2010,6,Nico Rosberg,Mercedes,8.0
150,2010,6,Robert Kubica,Renault,6.0
151,2010,6,Sébastien Buemi,Toro Rosso,4.0
152,2010,6,Vitantonio Liuzzi,Force India,2.0
153,2010,6,Adrian Sutil,Force India,1.0
154,2010,6,Michael Schumacher,Mercedes,0.0
155,2010,6,Jaime Alguersuari,Toro Rosso,0.0
156,2010,6,Nico Hülkenberg,Williams,0.0
157,2010,6,Rubens Barrichello,Williams,0.0
158,2010,6,Felipe Massa,Ferrari,0.0
159,2010,6,Heikki Kovalainen,Lotus,0.0
160,2010,6,Vitaly Petrov,Renault,0.0
161,2010,6,Karun Chandhok,HRT,0.0
162,2010,6,Lucas di Grassi,Virgin,0.0
163,2010,6,Timo Glock,Virgin,0.0
164,2010,6,Jarno Trulli,Lotus,0.0
165,2010,6,Pedro de la Rosa,Sauber,0.0
166,2010,6,Bruno Senna,HRT,0.0
167,2010,6,Kamui Kobayashi,Sauber,0.0
168,2010,7,Sebastian Vettel,Red Bull,25.0
169,2010,7,Lewis Hamilton,McLaren,18.0
170,2010,7,Jenson Button,McLaren,15.0
171,2010,7,Rubens Barrichello,Williams,12.0
172,2010,7,Robert Kubica,Renault,10.0
173,2010,7,Adrian Sutil,Force India,8.0
174,2010,7,Kamui Kobayashi,Sauber,6.0
175,2010,7,Fernando Alonso,Ferrari,4.0
176,2010,7,Sébastien Buemi,Toro Rosso,2.0
177,2010,7,Nico Rosberg,Mercedes,1.0
178,2010,7,Felipe Massa,Ferrari,0.0
179,2010,7,Pedro de la Rosa,Sauber,0.0
180,2010,7,Jaime Alguersuari,Toro Rosso,0.0
181,2010,7,Vitaly Petrov,Renault,0.0
182,2010,7,Michael Schumacher,Mercedes,0.0
183,2010,7,Vitantonio Liuzzi,Force India,0.0
184,2010,7,Lucas di Grassi,Virgin,0.0
185,2010,7,Karun Chandhok,HRT,0.0
186,2010,7,Timo Glock,Virgin,0.0
187,2010,7,Bruno Senna,HRT,0.0
188,2010,7,Jarno Trulli,Lotus,0.0
189,2010,7,Nico Hülkenberg,Williams,0.0
190,2010,7,Heikki Kovalainen,Lotus,0.0
191,2010,7,Mark Webber,Red Bull,0.0
192,2010,8,Mark Webber,Red Bull,25.0
193,2010,8,Lewis Hamilton,McLaren,18.0
194,2010,8,Nico Rosberg,Mercedes,15.0
195,2010,8,Jenson Button,McLaren,12.0
196,2010,8,Rubens Barrichello,Williams,10.0
197,2010,8,Kamui Kobayashi,Sauber,8.0
198,2010,8,Sebastian Vettel,Red Bull,6.0
199,2010,8,Adrian Sutil,Force India,4.0
200,2010,8,Michael Schumacher,Mercedes,2.0
201,2010,8,Nico Hülkenberg,Williams,1.0
202,2010,8,Vitantonio Liuzzi,Force India,0.0
203,2010,8,Sébastien Buemi,Toro Rosso,0.0
204,2010,8,Vitaly Petrov,Renault,0.0
205,2010,8,Fernando Alonso,Ferrari,0.0
206,2010,8,Felipe Massa,Ferrari,0.0
207,2010,8,Jarno Trulli,Lotus,0.0
208,2010,8,Heikki Kovalainen,Lotus,0.0
209,2010,8,Timo Glock,Virgin,0.0
210,2010,8,Karun Chandhok,HRT,0.0
211,2010,8,Sakon Yamamoto,HRT,0.0
212,2010,8,Jaime Alguersuari,Toro Rosso,0.0
213,2010,8,Pedro de la Rosa,Sauber,0.0
214,2010,8,Robert Kubica,Renault,0.0
215,2010,8,Lucas di Grassi,Virgin,0.0
216,2010,9,Fernando Alonso,Ferrari,25.0
217,2010,9,Felipe Massa,Ferrari,18.0
218,2010,9,Sebastian Vettel,Red Bull,15.0
219,2010,9,Lewis Hamilton,McLaren,12.0
220,2010,9,Jenson Button,McLaren,10.0
221,2010,9,Mark Webber,Red Bull,8.0
222,2010,9,Robert Kubica,Renault,6.0
223,2010,9,Nico Rosberg,Mercedes,4.0
224,2010,9,Michael Schumacher,Mercedes,2.0
225,2010,9,Vitaly Petrov,Renault,1.0
226,2010,9,Kamui Kobayashi,Sauber,0.0
227,2010,9,Rubens Barrichello,Williams,0.0
228,2010,9,Nico Hülkenberg,Williams,0.0
229,2010,9,Pedro de la Rosa,Sauber,0.0
230,2010,9,Jaime Alguersuari,Toro Rosso,0.0
231,2010,9,Vitantonio Liuzzi,Force India,0.0
232,2010,9,Adrian Sutil,Force India,0.0
233,2010,9,Timo Glock,Virgin,0.0
234,2010,9,Bruno Senna,HRT,0.0
235,2010,9,Heikki Kovalainen,Lotus,0.0
236,2010,9,Lucas di Grassi,Virgin,0.0
237,2010,9,Sakon Yamamoto,HRT,0.0
238,2010,9,Jarno Trulli,Lotus,0.0
239,2010,9,Sébastien Buemi,Toro Rosso,0.0
240,2010,10,Mark Webber,Red Bull,25.0
241,2010,10,Fernando Alonso,Ferrari,18.0
242,2010,10,Sebastian Vettel,Red Bull,15.0
243,2010,10,Felipe Massa,Ferrari,12.0
244,2010,10,Vitaly Petrov,Renault,10.0
245,2010,10,Nico Hülkenberg,Williams,8.0
246,2010,10,Pedro de la Rosa,Sauber,6.0
247,2010,10,Jenson Button,McLaren,4.0
248,2010,10,Kamui Kobayashi,Sauber,2.0
249,2010,10,Rubens Barrichello,Williams,1.0
250,2010,10,Michael Schumacher,Mercedes,0.0
251,2010,10,Sébastien Buemi,Toro Rosso,0.0
252,2010,10,Vitantonio Liuzzi,Force India,0.0
253,2010,10,Heikki Kovalainen,Lotus,0.0
254,2010,10,Jarno Trulli,Lotus,0.0
255,2010,10,Timo Glock,Virgin,0.0
256,2010,10,Bruno Senna,HRT,0.0
257,2010,10,Lucas di Grassi,Virgin,0.0
258,2010,10,Sakon Yamamoto,HRT,0.0
259,2010,10,Lewis Hamilton,McLaren,0.0
260,2010,10,Robert Kubica,Renault,0.0
261,2010,10,Nico Rosberg,Mercedes,0.0
262,2010,10,Adrian Sutil,Force India,0.0
263,2010,10,Jaime Alguersuari,Toro Rosso,0.0
264,2010,11,Lewis Hamilton,McLaren,25.0
265,2010,11,Mark Webber,Red Bull,18.0
266,2010,11,Robert Kubica,Renault,15.0
267,2010,11,Felipe Massa,Ferrari,12.0
268,2010,11,Adrian Sutil,Force India,10.0
269,2010,11,Nico Rosberg,Mercedes,8.0
270,2010,11,Michael Schumacher,Mercedes,6.0
271,2010,11,Kamui Kobayashi,Sauber,4.0
272,2010,11,Vitaly Petrov,Renault,2.0
273,2010,11,Vitantonio Liuzzi,Force India,1.0
274,2010,11,Pedro de la Rosa,Sauber,0.0
275,2010,11,Sébastien Buemi,Toro Rosso,0.0
276,2010,11,Jaime Alguersuari,Toro Rosso,0.0
277,2010,11,Nico Hülkenberg,Williams,0.0
278,2010,11,Sebastian Vettel,Red Bull,0.0
279,2010,11,Heikki Kovalainen,Lotus,0.0
280,2010,11,Lucas di Grassi,Virgin,0.0
281,2010,11,Timo Glock,Virgin,0.0
282,2010,11,Jarno Trulli,Lotus,0.0
283,2010,11,Sakon Yamamoto,HRT,0.0
284,2010,11,Fernando Alonso,Ferrari,0.0
285,2010,11,Jenson Button,McLaren,0.0
286,2010,11,Bruno Senna,HRT,0.0
287,2010,11,Rubens Barrichello,Williams,0.0
288,2010,12,Fernando Alonso,Ferrari,25.0
289,2010,12,Jenson Button,McLaren,18.0
290,2010,12,Felipe Massa,Ferrari,15.0
291,2010,12,Sebastian Vettel,Red Bull,12.0
292,2010,12,Nico Rosberg,Mercedes,10.0
293,2010,12,Mark Webber,Red Bull,8.0
294,2010,12,Nico Hülkenberg,Williams,6.0
295,2010,12,Robert Kubica,Renault,4.0
296,2010,12,Michael Schumacher,Mercedes,2.0
297,2010,12,Rubens Barrichello,Williams,1.0
298,2010,12,Sébastien Buemi,Toro Rosso,0.0
299,2010,12,Vitantonio Liuzzi,Force India,0.0
300,2010,12,Vitaly Petrov,Renault,0.0
301,2010,12,Pedro de la Rosa,Sauber,0.0
302,2010,12,Jaime Alguersuari,Toro Rosso,0.0
303,2010,12,Adrian Sutil,Force India,0.0
304,2010,12,Timo Glock,Virgin,0.0
305,2010,12,Heikki Kovalainen,Lotus,0.0
306,2010,12,Sakon Yamamoto,HRT,0.0
307,2010,12,Lucas di Grassi,Virgin,0.0
308,2010,12,Jarno Trulli,Lotus,0.0
309,2010,12,Bruno Senna,HRT,0.0
310,2010,12,Lewis Hamilton,McLaren,0.0
311,2010,12,Kamui Kobayashi,Sauber,0.0
312,2010,13,Fernando Alonso,Ferrari,25.0
313,2010,13,Sebastian Vettel,Red Bull,18.0
314,2010,13,Mark Webber,Red Bull,15.0
315,2010,13,Jenson Button,McLaren,12.0
316,2010,13,Nico Rosberg,Mercedes,10.0
317,2010,13,Rubens Barrichello,Williams,8.0
318,2010,13,Robert Kubica,Renault,6.0
319,2010,13,Felipe Massa,Ferrari,4.0
320,2010,13,Adrian Sutil,Force India,2.0
321,2010,13,Nico Hülkenberg,Williams,1.0
322,2010,13,Vitaly Petrov,Renault,0.0
323,2010,13,Jaime Alguersuari,Toro Rosso,0.0
324,2010,13,Michael Schumacher,Mercedes,0.0
325,2010,13,Sébastien Buemi,Toro Rosso,0.0
326,2010,13,Lucas di Grassi,Virgin,0.0
327,2010,13,Heikki Kovalainen,Lotus,0.0
328,2010,13,Timo Glock,Virgin,0.0
329,2010,13,Nick Heidfeld,Sauber,0.0
330,2010,13,Lewis Hamilton,McLaren,0.0
331,2010,13,Christian Klien,HRT,0.0
332,2010,13,Kamui Kobayashi,Sauber,0.0
333,2010,13,Bruno Senna,HRT,0.0
334,2010,13,Jarno Trulli,Lotus,0.0
335,2010,13,Vitantonio Liuzzi,Force India,0.0
336,2010,14,Sebastian Vettel,Red Bull,25.0
337,2010,14,Mark Webber,Red Bull,18.0
338,2010,14,Fernando Alonso,Ferrari,15.0
339,2010,14,Jenson Button,McLaren,12.0
340,2010,14,Lewis Hamilton,McLaren,10.0
341,2010,14,Michael Schumacher,Mercedes,8.0
342,2010,14,Kamui Kobayashi,Sauber,6.0
343,2010,14,Nick Heidfeld,Sauber,4.0
344,2010,14,Rubens Barrichello,Williams,2.0
345,2010,14,Sébastien Buemi,Toro Rosso,1.0
346,2010,14,Jaime Alguersuari,Toro Rosso,0.0
347,2010,14,Heikki Kovalainen,Lotus,0.0
348,2010,14,Jarno Trulli,Lotus,0.0
349,2010,14,Timo Glock,Virgin,0.0
350,2010,14,Bruno Senna,HRT,0.0
351,2010,14,Sakon Yamamoto,HRT,0.0
352,2010,14,Nico Rosberg,Mercedes,0.0
353,2010,14,Adrian Sutil,Force India,0.0
354,2010,14,Robert Kubica,Renault,0.0
355,2010,14,Nico Hülkenberg,Williams,0.0
356,2010,14,Felipe Massa,Ferrari,0.0
357,2010,14,Vitaly Petrov,Renault,0.0
358,2010,14,Vitantonio Liuzzi,Force India,0.0
359,2010,14,Lucas di Grassi,Virgin,0.0
360,2010,15,Fernando Alonso,Ferrari,25.0
361,2010,15,Lewis Hamilton,McLaren,18.0
362,2010,15,Felipe Massa,Ferrari,15.0
363,2010,15,Michael Schumacher,Mercedes,12.0
364,2010,15,Robert Kubica,Renault,10.0
365,2010,15,Vitantonio Liuzzi,Force India,8.0
366,2010,15,Rubens Barrichello,Williams,6.0
367,2010,15,Kamui Kobayashi,Sauber,4.0
368,2010,15,Nick Heidfeld,Sauber,2.0
369,2010,15,Nico Hülkenberg,Williams,1.0
370,2010,15,Jaime Alguersuari,Toro Rosso,0.0
371,2010,15,Jenson Button,McLaren,0.0
372,2010,15,Heikki Kovalainen,Lotus,0.0
373,2010,15,Bruno Senna,HRT,0.0
374,2010,15,Sakon Yamamoto,HRT,0.0
375,2010,15,Adrian Sutil,Force India,0.0
376,2010,15,Sebastian Vettel,Red Bull,0.0
377,2010,15,Vitaly Petrov,Renault,0.0
378,2010,15,Timo Glock,Virgin,0.0
379,2010,15,Sébastien Buemi,Toro Rosso,0.0
380,2010,15,Lucas di Grassi,Virgin,0.0
381,2010,15,Jarno Trulli,Lotus,0.0
382,2010,15,Mark Webber,Red Bull,0.0
383,2010,15,Nico Rosberg,Mercedes,0.0
384,2010,16,Sebastian Vettel,Red Bull,25.0
385,2010,16,Mark Webber,Red Bull,18.0
386,2010,16,Fernando Alonso,Ferrari,15.0
387,2010,16,Lewis Hamilton,McLaren,12.0
388,2010,16,Jenson Button,McLaren,10.0
389,2010,16,Nico Rosberg,Mercedes,8.0
390,2010,16,Michael Schumacher,Mercedes,6.0
391,2010,16,Nico Hülkenberg,Williams,4.0
392,2010,16,Robert Kubica,Renault,2.0
393,2010,16,Kamui Kobayashi,Sauber,1.0
394,2010,16,Jaime Alguersuari,Toro Rosso,0.0
395,2010,16,Adrian Sutil,Force India,0.0
396,2010,16,Sébastien Buemi,Toro Rosso,0.0
397,2010,16,Rubens Barrichello,Williams,0.0
398,2010,16,Felipe Massa,Ferrari,0.0
399,2010,16,Vitaly Petrov,Renault,0.0
400,2010,16,Nick Heidfeld,Sauber,0.0
401,2010,16,Heikki Kovalainen,Lotus,0.0
402,2010,16,Jarno Trulli,Lotus,0.0
403,2010,16,Timo Glock,Virgin,0.0
404,2010,16,Bruno Senna,HRT,0.0
405,2010,16,Christian Klien,HRT,0.0
406,2010,16,Lucas di Grassi,Virgin,0.0
407,2010,16,Vitantonio Liuzzi,Force India,0.0
408,2010,17,Sebastian Vettel,Red Bull,25.0
409,2010,17,Lewis Hamilton,McLaren,18.0
410,2010,17,Jenson Button,McLaren,15.0
411,2010,17,Nico Rosberg,Mercedes,12.0
412,2010,17,Robert Kubica,Renault,10.0
413,2010,17,Vitaly Petrov,Renault,8.0
414,2010,17,Fernando Alonso,Ferrari,6.0
415,2010,17,Mark Webber,Red Bull,4.0
416,2010,17,Jaime Alguersuari,Toro Rosso,2.0
417,2010,17,Felipe Massa,Ferrari,1.0
418,2010,17,Nick Heidfeld,Sauber,0.0
419,2010,17,Rubens Barrichello,Williams,0.0
420,2010,17,Adrian Sutil,Force India,0.0
421,2010,17,Kamui Kobayashi,Sauber,0.0
422,2010,17,Sébastien Buemi,Toro Rosso,0.0
423,2010,17,Nico Hülkenberg,Williams,0.0
424,2010,17,Heikki Kovalainen,Lotus,0.0
425,2010,17,Lucas di Grassi,Virgin,0.0
426,2010,17,Bruno Senna,HRT,0.0
427,2010,17,Christian Klien,HRT,0.0
428,2010,17,Jarno Trulli,Lotus,0.0
429,2010,17,Timo Glock,Virgin,0.0
430,2010,17,Michael Schumacher,Mercedes,0.0
431,2010,17,Vitantonio Liuzzi,Force India,0.0
