,Year,GP,Driver,Team,Points
139,1957,6,Luigi Musso,Ferrari,0.0
140,1957,6,Paco Godia,Maserati,0.0
141,1957,6,Horace Gould,Maserati,0.0
142,1957,6,André Simon,Maserati,0.0
143,1957,6,Ottorino Volonterio,Maserati,0.0
144,1957,6,Peter Collins,Ferrari,0.0
145,1957,6,Stuart Lewis-Evans,Vanwall,0.0
146,1957,6,Jean Behra,Maserati,0.0
147,1957,6,Bruce Halford,Maserati,0.0
148,1957,6,Harry Schell,Maserati,0.0
149,1957,6,Jo Bonnier,Maserati,0.0
150,1957,6,Luigi Piotti,Maserati,0.0
