,Year,GP,Driver,Team,Points
73,1995,2,Jean Alesi,Ferrari,0.0
74,1995,2,Luca Badoer,Minardi,0.0
75,1995,2,Nigel Mansell,McLaren,0.0
76,1995,2,Pedro Diniz,Forti,0.0
77,1995,2,Andrea Montermini,Pacific,0.0
78,1995,3,Michael Schumacher,Benetton,10.0
79,1995,3,Damon Hill,Williams,6.0
80,1995,3,Gerhard Berger,Ferrari,4.0
81,1995,3,Johnny Herbert,Benetton,3.0
82,1995,3,Mark Blundell,McLaren,2.0
83,1995,3,Heinz-Harald Frentzen,Sauber,1.0
84,1995,3,Pierluigi Martini,Minardi,0.0
85,1995,3,Jean-Christophe Boullion,Sauber,0.0
86,1995,3,Gianni Morbidelli,Footwork,0.0
87,1995,3,Pedro Diniz,Forti,0.0
88,1995,3,Luca Badoer,Minardi,0.0
89,1995,3,Olivier Panis,Ligier,0.0
90,1995,3,Mika Salo,Tyrrell,0.0
91,1995,3,Rubens Barrichello,Jordan,0.0
92,1995,3,Bertrand Gachot,Pacific,0.0
93,1995,3,Jean Alesi,Ferrari,0.0
94,1995,3,Martin Brundle,Ligier,0.0
95,1995,3,Taki Inoue,Footwork,0.0
96,1995,3,Ukyo Katayama,Tyrrell,0.0
97,1995,3,Andrea Montermini,Pacific,0.0
98,1995,3,Eddie Irvine,Jordan,0.0
99,1995,3,David Coulthard,Williams,0.0
100,1995,3,Roberto Moreno,Forti,0.0
101,1995,3,Mika Häkkinen,McLaren,0.0
102,1995,3,Jos Verstappen,Simtek,0.0
103,1995,3,Domenico Schiattarella,Simtek,0.0
104,1995,4,Jean Alesi,Ferrari,10.0
105,1995,4,Rubens Barrichello,Jordan,6.0
106,1995,4,Eddie Irvine,Jordan,4.0
107,1995,4,Olivier Panis,Ligier,3.0
108,1995,4,Michael Schumacher,Benetton,2.0
109,1995,4,Gianni Morbidelli,Footwork,1.0
110,1995,4,Mika Salo,Tyrrell,0.0
111,1995,4,Luca Badoer,Minardi,0.0
112,1995,4,Taki Inoue,Footwork,0.0
113,1995,4,Martin Brundle,Ligier,0.0
114,1995,4,Gerhard Berger,Ferrari,0.0
115,1995,4,Pierluigi Martini,Minardi,0.0
116,1995,4,Roberto Moreno,Forti,0.0
117,1995,4,Damon Hill,Williams,0.0
118,1995,4,Mark Blundell,McLaren,0.0
119,1995,4,Ukyo Katayama,Tyrrell,0.0
120,1995,4,Bertrand Gachot,Pacific,0.0
121,1995,4,Heinz-Harald Frentzen,Sauber,0.0
122,1995,4,Pedro Diniz,Forti,0.0
123,1995,4,Jean-Christophe Boullion,Sauber,0.0
124,1995,4,Andrea Montermini,Pacific,0.0
125,1995,4,David Coulthard,Williams,0.0
126,1995,4,Johnny Herbert,Benetton,0.0
127,1995,4,Mika Häkkinen,McLaren,0.0
128,1995,5,Michael Schumacher,Benetton,10.0
129,1995,5,Damon Hill,Williams,6.0
130,1995,5,David Coulthard,Williams,4.0
131,1995,5,Martin Brundle,Ligier,3.0
132,1995,5,Jean Alesi,Ferrari,2.0
133,1995,5,Rubens Barrichello,Jordan,1.0
134,1995,5,Mika Häkkinen,McLaren,0.0
135,1995,5,Olivier Panis,Ligier,0.0
136,1995,5,Eddie Irvine,Jordan,0.0
137,1995,5,Heinz-Harald Frentzen,Sauber,0.0
138,1995,5,Mark Blundell,McLaren,0.0
139,1995,5,Gerhard Berger,Ferrari,0.0
140,1995,5,Luca Badoer,Minardi,0.0
141,1995,5,Gianni Morbidelli,Footwork,0.0
142,1995,5,Mika Salo,Tyrrell,0.0
143,1995,5,Roberto Moreno,Forti,0.0
144,1995,5,Andrea Montermini,Pacific,0.0
145,1995,5,Jean-Christophe Boullion,Sauber,0.0
146,1995,5,Bertrand Gachot,Pacific,0.0
147,1995,5,Pierluigi Martini,Minardi,0.0
148,1995,5,Johnny Herbert,Benetton,0.0
149,1995,5,Taki Inoue,Footwork,0.0
150,1995,5,Ukyo Katayama,Tyrrell,0.0
151,1995,5,Pedro Diniz,Forti,0.0
152,1995,6,Johnny Herbert,Benetton,10.0
153,1995,6,Jean Alesi,Ferrari,6.0
154,1995,6,David Coulthard,Williams,4.0
155,1995,6,Olivier Panis,Ligier,3.0
156,1995,6,Mark Blundell,McLaren,2.0
157,1995,6,Heinz-Harald Frentzen,Sauber,1.0
158,1995,6,Pierluigi Martini,Minardi,0.0
159,1995,6,Mika Salo,Tyrrell,0.0
160,1995,6,Jean-Christophe Boullion,Sauber,0.0
161,1995,6,Luca Badoer,Minardi,0.0
162,1995,6,Rubens Barrichello,Jordan,0.0
163,1995,6,Bertrand Gachot,Pacific,0.0
164,1995,6,Roberto Moreno,Forti,0.0
165,1995,6,Michael Schumacher,Benetton,0.0
166,1995,6,Damon Hill,Williams,0.0
167,1995,6,Massimiliano Papis,Footwork,0.0
168,1995,6,Ukyo Katayama,Tyrrell,0.0
169,1995,6,Andrea Montermini,Pacific,0.0
170,1995,6,Mika Häkkinen,McLaren,0.0
171,1995,6,Gerhard Berger,Ferrari,0.0
172,1995,6,Martin Brundle,Ligier,0.0
173,1995,6,Taki Inoue,Footwork,0.0
174,1995,6,Pedro Diniz,Forti,0.0
175,1995,6,Eddie Irvine,Jordan,0.0
176,1995,7,Michael Schumacher,Benetton,10.0
177,1995,7,David Coulthard,Williams,6.0
178,1995,7,Gerhard Berger,Ferrari,4.0
179,1995,7,Johnny Herbert,Benetton,3.0
180,1995,7,Jean-Christophe Boullion,Sauber,2.0
181,1995,7,Aguri Suzuki,Ligier,1.0
182,1995,7,Ukyo Katayama,Tyrrell,0.0
183,1995,7,Andrea Montermini,Pacific,0.0
184,1995,7,Eddie Irvine,Jordan,0.0
185,1995,7,Mika Häkkinen,McLaren,0.0
186,1995,7,Heinz-Harald Frentzen,Sauber,0.0
187,1995,7,Luca Badoer,Minardi,0.0
188,1995,7,Giovanni Lavaggi,Pacific,0.0
189,1995,7,Roberto Moreno,Forti,0.0
190,1995,7,Rubens Barrichello,Jordan,0.0
191,1995,7,Mark Blundell,McLaren,0.0
192,1995,7,Olivier Panis,Ligier,0.0
193,1995,7,Jean Alesi,Ferrari,0.0
194,1995,7,Pierluigi Martini,Minardi,0.0
195,1995,7,Taki Inoue,Footwork,0.0
196,1995,7,Pedro Diniz,Forti,0.0
197,1995,7,Damon Hill,Williams,0.0
198,1995,7,Mika Salo,Tyrrell,0.0
199,1995,7,Massimiliano Papis,Footwork,0.0
200,1995,8,Damon Hill,Williams,10.0
201,1995,8,David Coulthard,Williams,6.0
202,1995,8,Gerhard Berger,Ferrari,4.0
203,1995,8,Johnny Herbert,Benetton,3.0
204,1995,8,Heinz-Harald Frentzen,Sauber,2.0
205,1995,8,Olivier Panis,Ligier,1.0
206,1995,8,Rubens Barrichello,Jordan,0.0
207,1995,8,Luca Badoer,Minardi,0.0
208,1995,8,Pedro Lamy,Minardi,0.0
209,1995,8,Jean-Christophe Boullion,Sauber,0.0
210,1995,8,Michael Schumacher,Benetton,0.0
211,1995,8,Andrea Montermini,Pacific,0.0
212,1995,8,Eddie Irvine,Jordan,0.0
213,1995,8,Martin Brundle,Ligier,0.0
214,1995,8,Mika Salo,Tyrrell,0.0
215,1995,8,Mark Blundell,McLaren,0.0
216,1995,8,Ukyo Katayama,Tyrrell,0.0
217,1995,8,Massimiliano Papis,Footwork,0.0
218,1995,8,Jean Alesi,Ferrari,0.0
219,1995,8,Pedro Diniz,Forti,0.0
220,1995,8,Taki Inoue,Footwork,0.0
221,1995,8,Roberto Moreno,Forti,0.0
222,1995,8,Giovanni Lavaggi,Pacific,0.0
223,1995,8,Mika Häkkinen,McLaren,0.0
224,1995,9,Michael Schumacher,Benetton,10.0
225,1995,9,Damon Hill,Williams,6.0
226,1995,9,Martin Brundle,Ligier,4.0
227,1995,9,Heinz-Harald Frentzen,Sauber,3.0
228,1995,9,Mark Blundell,McLaren,2.0
229,1995,9,Rubens Barrichello,Jordan,1.0
230,1995,9,Johnny Herbert,Benetton,0.0
231,1995,9,Mika Salo,Tyrrell,0.0
232,1995,9,Olivier Panis,Ligier,0.0
233,1995,9,Pedro Lamy,Minardi,0.0
234,1995,9,Jean-Christophe Boullion,Sauber,0.0
235,1995,9,Taki Inoue,Footwork,0.0
236,1995,9,Pedro Diniz,Forti,0.0
237,1995,9,Roberto Moreno,Forti,0.0
238,1995,9,Ukyo Katayama,Tyrrell,0.0
239,1995,9,Giovanni Lavaggi,Pacific,0.0
240,1995,9,Luca Badoer,Minardi,0.0
241,1995,9,Gerhard Berger,Ferrari,0.0
242,1995,9,Eddie Irvine,Jordan,0.0
243,1995,9,Massimiliano Papis,Footwork,0.0
244,1995,9,Andrea Montermini,Pacific,0.0
245,1995,9,David Coulthard,Williams,0.0
246,1995,9,Jean Alesi,Ferrari,0.0
247,1995,9,Mika Häkkinen,McLaren,0.0
248,1995,10,Johnny Herbert,Benetton,10.0
249,1995,10,Mika Häkkinen,McLaren,6.0
250,1995,10,Heinz-Harald Frentzen,Sauber,4.0
251,1995,10,Mark Blundell,McLaren,3.0
252,1995,10,Mika Salo,Tyrrell,2.0
253,1995,10,Jean-Christophe Boullion,Sauber,1.0
254,1995,10,Massimiliano Papis,Footwork,0.0
255,1995,10,Taki Inoue,Footwork,0.0
256,1995,10,Pedro Diniz,Forti,0.0
257,1995,10,Ukyo Katayama,Tyrrell,0.0
258,1995,10,Jean Alesi,Ferrari,0.0
259,1995,10,Rubens Barrichello,Jordan,0.0
260,1995,10,Eddie Irvine,Jordan,0.0
261,1995,10,Gerhard Berger,Ferrari,0.0
262,1995,10,Luca Badoer,Minardi,0.0
263,1995,10,Michael Schumacher,Benetton,0.0
264,1995,10,Damon Hill,Williams,0.0
265,1995,10,Olivier Panis,Ligier,0.0
266,1995,10,David Coulthard,Williams,0.0
267,1995,10,Martin Brundle,Ligier,0.0
268,1995,10,Giovanni Lavaggi,Pacific,0.0
269,1995,10,Pedro Lamy,Minardi,0.0
270,1995,10,Andrea Montermini,Pacific,0.0
271,1995,10,Roberto Moreno,Forti,0.0
272,1995,11,David Coulthard,Williams,10.0
273,1995,11,Michael Schumacher,Benetton,6.0
274,1995,11,Damon Hill,Williams,4.0
275,1995,11,Gerhard Berger,Ferrari,3.0
276,1995,11,Jean Alesi,Ferrari,2.0
277,1995,11,Heinz-Harald Frentzen,Sauber,1.0
278,1995,11,Johnny Herbert,Benetton,0.0
279,1995,11,Martin Brundle,Ligier,0.0
280,1995,11,Mark Blundell,McLaren,0.0
281,1995,11,Eddie Irvine,Jordan,0.0
282,1995,11,Rubens Barrichello,Jordan,0.0
283,1995,11,Jean-Christophe Boullion,Sauber,0.0
284,1995,11,Mika Salo,Tyrrell,0.0
285,1995,11,Luca Badoer,Minardi,0.0
286,1995,11,Taki Inoue,Footwork,0.0
287,1995,11,Pedro Diniz,Forti,0.0
288,1995,11,Roberto Moreno,Forti,0.0
289,1995,11,Andrea Montermini,Pacific,0.0
290,1995,11,Mika Häkkinen,McLaren,0.0
291,1995,11,Jean-Denis Délétraz,Pacific,0.0
292,1995,11,Olivier Panis,Ligier,0.0
293,1995,11,Pedro Lamy,Minardi,0.0
294,1995,11,Ukyo Katayama,Tyrrell,0.0
295,1995,11,Massimiliano Papis,Footwork,0.0
296,1995,12,Michael Schumacher,Benetton,10.0
297,1995,12,Jean Alesi,Ferrari,6.0
298,1995,12,David Coulthard,Williams,4.0
299,1995,12,Rubens Barrichello,Jordan,3.0
300,1995,12,Johnny Herbert,Benetton,2.0
301,1995,12,Eddie Irvine,Jordan,1.0
302,1995,12,Martin Brundle,Ligier,0.0
303,1995,12,Mika Häkkinen,McLaren,0.0
304,1995,12,Pedro Lamy,Minardi,0.0
305,1995,12,Mika Salo,Tyrrell,0.0
306,1995,12,Luca Badoer,Minardi,0.0
307,1995,12,Massimiliano Papis,Footwork,0.0
308,1995,12,Pedro Diniz,Forti,0.0
309,1995,12,Gabriele Tarquini,Tyrrell,0.0
310,1995,12,Jean-Denis Délétraz,Pacific,0.0
311,1995,12,Damon Hill,Williams,0.0
312,1995,12,Andrea Montermini,Pacific,0.0
313,1995,12,Jean-Christophe Boullion,Sauber,0.0
314,1995,12,Gerhard Berger,Ferrari,0.0
315,1995,12,Roberto Moreno,Forti,0.0
316,1995,12,Heinz-Harald Frentzen,Sauber,0.0
317,1995,12,Olivier Panis,Ligier,0.0
318,1995,12,Mark Blundell,McLaren,0.0
319,1995,12,Taki Inoue,Footwork,0.0
320,1995,13,Michael Schumacher,Benetton,10.0
321,1995,13,David Coulthard,Williams,6.0
322,1995,13,Damon Hill,Williams,4.0
323,1995,13,Gerhard Berger,Ferrari,3.0
324,1995,13,Jean Alesi,Ferrari,2.0
325,1995,13,Johnny Herbert,Benetton,1.0
326,1995,13,Heinz-Harald Frentzen,Sauber,0.0
327,1995,13,Olivier Panis,Ligier,0.0
328,1995,13,Mark Blundell,McLaren,0.0
329,1995,13,Jan Magnussen,McLaren,0.0
330,1995,13,Eddie Irvine,Jordan,0.0
331,1995,13,Mika Salo,Tyrrell,0.0
332,1995,13,Pedro Lamy,Minardi,0.0
333,1995,13,Ukyo Katayama,Tyrrell,0.0
334,1995,13,Luca Badoer,Minardi,0.0
335,1995,13,Roberto Moreno,Forti,0.0
336,1995,13,Pedro Diniz,Forti,0.0
337,1995,13,Rubens Barrichello,Jordan,0.0
338,1995,13,Gianni Morbidelli,Footwork,0.0
339,1995,13,Taki Inoue,Footwork,0.0
340,1995,13,Andrea Montermini,Pacific,0.0
341,1995,13,Aguri Suzuki,Ligier,0.0
342,1995,13,Jean-Christophe Boullion,Sauber,0.0
343,1995,13,Bertrand Gachot,Pacific,0.0
344,1995,14,Michael Schumacher,Benetton,10.0
345,1995,14,Mika Häkkinen,McLaren,6.0
346,1995,14,Johnny Herbert,Benetton,4.0
347,1995,14,Eddie Irvine,Jordan,3.0
348,1995,14,Olivier Panis,Ligier,2.0
349,1995,14,Mika Salo,Tyrrell,1.0
350,1995,14,Mark Blundell,McLaren,0.0
351,1995,14,Heinz-Harald Frentzen,Sauber,0.0
352,1995,14,Luca Badoer,Minardi,0.0
353,1995,14,Karl Wendlinger,Sauber,0.0
354,1995,14,Pedro Lamy,Minardi,0.0
355,1995,14,Taki Inoue,Footwork,0.0
356,1995,14,Damon Hill,Williams,0.0
357,1995,14,David Coulthard,Williams,0.0
358,1995,14,Pedro Diniz,Forti,0.0
359,1995,14,Jean Alesi,Ferrari,0.0
360,1995,14,Andrea Montermini,Pacific,0.0
361,1995,14,Gerhard Berger,Ferrari,0.0
362,1995,14,Rubens Barrichello,Jordan,0.0
363,1995,14,Ukyo Katayama,Tyrrell,0.0
364,1995,14,Bertrand Gachot,Pacific,0.0
365,1995,14,Roberto Moreno,Forti,0.0
366,1995,14,Gianni Morbidelli,Footwork,0.0
367,1995,14,Aguri Suzuki,Ligier,0.0
368,1995,15,Damon Hill,Williams,10.0
369,1995,15,Olivier Panis,Ligier,6.0
370,1995,15,Gianni Morbidelli,Footwork,4.0
371,1995,15,Mark Blundell,McLaren,3.0
372,1995,15,Mika Salo,Tyrrell,2.0
373,1995,15,Pedro Lamy,Minardi,1.0
374,1995,15,Pedro Diniz,Forti,0.0
375,1995,15,Bertrand Gachot,Pacific,0.0
376,1995,15,Ukyo Katayama,Tyrrell,0.0
377,1995,15,Johnny Herbert,Benetton,0.0
378,1995,15,Eddie Irvine,Jordan,0.0
379,1995,15,Heinz-Harald Frentzen,Sauber,0.0
380,1995,15,Gerhard Berger,Ferrari,0.0
381,1995,15,Martin Brundle,Ligier,0.0
382,1995,15,Michael Schumacher,Benetton,0.0
383,1995,15,Jean Alesi,Ferrari,0.0
384,1995,15,Roberto Moreno,Forti,0.0
385,1995,15,Rubens Barrichello,Jordan,0.0
386,1995,15,David Coulthard,Williams,0.0
387,1995,15,Taki Inoue,Footwork,0.0
388,1995,15,Karl Wendlinger,Sauber,0.0
389,1995,15,Andrea Montermini,Pacific,0.0
390,1995,15,Luca Badoer,Minardi,0.0
391,1995,15,Mika Häkkinen,McLaren,0.0
