,Year,GP,Driver,Team,Points
106,2004,5,Mark Webber,Jaguar,2.0
107,2004,5,Juan Pablo Montoya,Williams,1.0
108,2004,5,Felipe Massa,Sauber,0.0
109,2004,5,Nick Heidfeld,Jordan,0.0
110,2004,5,Olivier Panis,Toyota,0.0
111,2004,5,Christian Klien,Jaguar,0.0
112,2004,5,Giorgio Pantano,Jordan,0.0
113,2004,5,Gianmaria Bruni,Minardi,0.0
114,2004,5,Zsolt Baumgartner,Minardi,0.0
115,2004,5,Takuma Sato,BAR,0.0
116,2004,5,David Coulthard,McLaren,0.0
117,2004,5,Kimi Räikkönen,McLaren,0.0
118,2004,5,Ralf Schumacher,Williams,0.0
119,2004,5,Cristiano da Matta,Toyota,0.0
120,2004,6,Michael Schumacher,Ferrari,10.0
121,2004,6,Rubens Barrichello,Ferrari,8.0
122,2004,6,Jenson Button,BAR,6.0
123,2004,6,Giancarlo Fisichella,Sauber,5.0
124,2004,6,Kimi Räikkönen,McLaren,4.0
125,2004,6,David Coulthard,McLaren,3.0
126,2004,6,Timo Glock,Jordan,2.0
127,2004,6,Nick Heidfeld,Jordan,1.0
128,2004,6,Christian Klien,Jaguar,0.0
129,2004,6,Zsolt Baumgartner,Minardi,0.0
130,2004,6,Felipe Massa,Sauber,0.0
131,2004,6,Takuma Sato,BAR,0.0
132,2004,6,Fernando Alonso,Renault,0.0
133,2004,6,Gianmaria Bruni,Minardi,0.0
134,2004,6,Mark Webber,Jaguar,0.0
135,2004,6,Jarno Trulli,Renault,0.0
136,2004,6,Ralf Schumacher,Williams,0.0
137,2004,6,Juan Pablo Montoya,Williams,0.0
138,2004,6,Cristiano da Matta,Toyota,0.0
139,2004,6,Olivier Panis,Toyota,0.0
140,2004,7,Michael Schumacher,Ferrari,10.0
141,2004,7,Rubens Barrichello,Ferrari,8.0
142,2004,7,Takuma Sato,BAR,6.0
143,2004,7,Jarno Trulli,Renault,5.0
144,2004,7,Olivier Panis,Toyota,4.0
145,2004,7,Kimi Räikkönen,McLaren,3.0
146,2004,7,David Coulthard,McLaren,2.0
147,2004,7,Zsolt Baumgartner,Minardi,1.0
148,2004,7,Giancarlo Fisichella,Sauber,0.0
149,2004,7,Mark Webber,Jaguar,0.0
150,2004,7,Juan Pablo Montoya,Williams,0.0
151,2004,7,Nick Heidfeld,Jordan,0.0
152,2004,7,Jenson Button,BAR,0.0
153,2004,7,Cristiano da Matta,Toyota,0.0
154,2004,7,Ralf Schumacher,Williams,0.0
155,2004,7,Fernando Alonso,Renault,0.0
156,2004,7,Christian Klien,Jaguar,0.0
157,2004,7,Felipe Massa,Sauber,0.0
158,2004,7,Giorgio Pantano,Jordan,0.0
159,2004,7,Gianmaria Bruni,Minardi,0.0
160,2004,8,Michael Schumacher,Ferrari,10.0
161,2004,8,Fernando Alonso,Renault,8.0
162,2004,8,Rubens Barrichello,Ferrari,6.0
163,2004,8,Jarno Trulli,Renault,5.0
164,2004,8,Jenson Button,BAR,4.0
165,2004,8,David Coulthard,McLaren,3.0
166,2004,8,Kimi Räikkönen,McLaren,2.0
167,2004,8,Juan Pablo Montoya,Williams,1.0
168,2004,8,Mark Webber,Jaguar,0.0
169,2004,8,Marc Gené,Williams,0.0
170,2004,8,Christian Klien,Jaguar,0.0
171,2004,8,Giancarlo Fisichella,Sauber,0.0
172,2004,8,Felipe Massa,Sauber,0.0
173,2004,8,Cristiano da Matta,Toyota,0.0
174,2004,8,Olivier Panis,Toyota,0.0
175,2004,8,Nick Heidfeld,Jordan,0.0
176,2004,8,Giorgio Pantano,Jordan,0.0
177,2004,8,Gianmaria Bruni,Minardi,0.0
178,2004,8,Zsolt Baumgartner,Minardi,0.0
179,2004,8,Takuma Sato,BAR,0.0
180,2004,9,Michael Schumacher,Ferrari,10.0
181,2004,9,Kimi Räikkönen,McLaren,8.0
182,2004,9,Rubens Barrichello,Ferrari,6.0
183,2004,9,Jenson Button,BAR,5.0
184,2004,9,Juan Pablo Montoya,Williams,4.0
185,2004,9,Giancarlo Fisichella,Sauber,3.0
186,2004,9,David Coulthard,McLaren,2.0
187,2004,9,Mark Webber,Jaguar,1.0
188,2004,9,Felipe Massa,Sauber,0.0
189,2004,9,Fernando Alonso,Renault,0.0
190,2004,9,Takuma Sato,BAR,0.0
191,2004,9,Marc Gené,Williams,0.0
192,2004,9,Cristiano da Matta,Toyota,0.0
193,2004,9,Christian Klien,Jaguar,0.0
194,2004,9,Nick Heidfeld,Jordan,0.0
195,2004,9,Gianmaria Bruni,Minardi,0.0
196,2004,9,Giorgio Pantano,Jordan,0.0
197,2004,9,Jarno Trulli,Renault,0.0
198,2004,9,Zsolt Baumgartner,Minardi,0.0
199,2004,9,Olivier Panis,Toyota,0.0
200,2004,10,Michael Schumacher,Ferrari,10.0
201,2004,10,Jenson Button,BAR,8.0
202,2004,10,Fernando Alonso,Renault,6.0
203,2004,10,David Coulthard,McLaren,5.0
204,2004,10,Juan Pablo Montoya,Williams,4.0
205,2004,10,Mark Webber,Jaguar,3.0
206,2004,10,Antônio Pizzonia,Williams,2.0
207,2004,10,Takuma Sato,BAR,1.0
208,2004,10,Giancarlo Fisichella,Sauber,0.0
209,2004,10,Christian Klien,Jaguar,0.0
210,2004,10,Jarno Trulli,Renault,0.0
211,2004,10,Rubens Barrichello,Ferrari,0.0
212,2004,10,Felipe Massa,Sauber,0.0
213,2004,10,Olivier Panis,Toyota,0.0
214,2004,10,Giorgio Pantano,Jordan,0.0
215,2004,10,Zsolt Baumgartner,Minardi,0.0
216,2004,10,Gianmaria Bruni,Minardi,0.0
217,2004,10,Nick Heidfeld,Jordan,0.0
218,2004,10,Cristiano da Matta,Toyota,0.0
219,2004,10,Kimi Räikkönen,McLaren,0.0
220,2004,11,Michael Schumacher,Ferrari,10.0
221,2004,11,Rubens Barrichello,Ferrari,8.0
222,2004,11,Fernando Alonso,Renault,6.0
223,2004,11,Juan Pablo Montoya,Williams,5.0
224,2004,11,Jenson Button,BAR,4.0
225,2004,11,Takuma Sato,BAR,3.0
226,2004,11,Antônio Pizzonia,Williams,2.0
227,2004,11,Giancarlo Fisichella,Sauber,1.0
228,2004,11,David Coulthard,McLaren,0.0
229,2004,11,Mark Webber,Jaguar,0.0
230,2004,11,Olivier Panis,Toyota,0.0
231,2004,11,Nick Heidfeld,Jordan,0.0
232,2004,11,Christian Klien,Jaguar,0.0
233,2004,11,Gianmaria Bruni,Minardi,0.0
234,2004,11,Zsolt Baumgartner,Minardi,0.0
235,2004,11,Giorgio Pantano,Jordan,0.0
236,2004,11,Jarno Trulli,Renault,0.0
237,2004,11,Ricardo Zonta,Toyota,0.0
238,2004,11,Felipe Massa,Sauber,0.0
239,2004,11,Kimi Räikkönen,McLaren,0.0
240,2004,12,Kimi Räikkönen,McLaren,10.0
241,2004,12,Michael Schumacher,Ferrari,8.0
242,2004,12,Rubens Barrichello,Ferrari,6.0
243,2004,12,Felipe Massa,Sauber,5.0
244,2004,12,Giancarlo Fisichella,Sauber,4.0
245,2004,12,Christian Klien,Jaguar,3.0
246,2004,12,David Coulthard,McLaren,2.0
247,2004,12,Olivier Panis,Toyota,1.0
248,2004,12,Jarno Trulli,Renault,0.0
249,2004,12,Ricardo Zonta,Toyota,0.0
250,2004,12,Nick Heidfeld,Jordan,0.0
251,2004,12,Juan Pablo Montoya,Williams,0.0
252,2004,12,Antônio Pizzonia,Williams,0.0
253,2004,12,Jenson Button,BAR,0.0
254,2004,12,Zsolt Baumgartner,Minardi,0.0
255,2004,12,Fernando Alonso,Renault,0.0
256,2004,12,Mark Webber,Jaguar,0.0
257,2004,12,Takuma Sato,BAR,0.0
258,2004,12,Gianmaria Bruni,Minardi,0.0
259,2004,12,Giorgio Pantano,Jordan,0.0
260,2004,13,Rubens Barrichello,Ferrari,10.0
261,2004,13,Michael Schumacher,Ferrari,8.0
262,2004,13,Jenson Button,BAR,6.0
263,2004,13,Takuma Sato,BAR,5.0
264,2004,13,Juan Pablo Montoya,Williams,4.0
265,2004,13,David Coulthard,McLaren,3.0
266,2004,13,Antônio Pizzonia,Williams,2.0
267,2004,13,Giancarlo Fisichella,Sauber,1.0
268,2004,13,Mark Webber,Jaguar,0.0
269,2004,13,Jarno Trulli,Renault,0.0
270,2004,13,Ricardo Zonta,Toyota,0.0
271,2004,13,Felipe Massa,Sauber,0.0
272,2004,13,Christian Klien,Jaguar,0.0
273,2004,13,Nick Heidfeld,Jordan,0.0
274,2004,13,Zsolt Baumgartner,Minardi,0.0
275,2004,13,Fernando Alonso,Renault,0.0
276,2004,13,Giorgio Pantano,Jordan,0.0
277,2004,13,Gianmaria Bruni,Minardi,0.0
278,2004,13,Kimi Räikkönen,McLaren,0.0
279,2004,13,Olivier Panis,Toyota,0.0
280,2004,14,Rubens Barrichello,Ferrari,10.0
281,2004,14,Jenson Button,BAR,8.0
282,2004,14,Kimi Räikkönen,McLaren,6.0
283,2004,14,Fernando Alonso,Renault,5.0
284,2004,14,Juan Pablo Montoya,Williams,4.0
285,2004,14,Takuma Sato,BAR,3.0
286,2004,14,Giancarlo Fisichella,Sauber,2.0
287,2004,14,Felipe Massa,Sauber,1.0
288,2004,14,David Coulthard,McLaren,0.0
289,2004,14,Mark Webber,Jaguar,0.0
290,2004,14,Jacques Villeneuve,Renault,0.0
291,2004,14,Michael Schumacher,Ferrari,0.0
292,2004,14,Nick Heidfeld,Jordan,0.0
293,2004,14,Olivier Panis,Toyota,0.0
294,2004,14,Timo Glock,Jordan,0.0
295,2004,14,Zsolt Baumgartner,Minardi,0.0
296,2004,14,Gianmaria Bruni,Minardi,0.0
297,2004,14,Ralf Schumacher,Williams,0.0
298,2004,14,Ricardo Zonta,Toyota,0.0
299,2004,14,Christian Klien,Jaguar,0.0
300,2004,15,Michael Schumacher,Ferrari,10.0
301,2004,15,Ralf Schumacher,Williams,8.0
302,2004,15,Jenson Button,BAR,6.0
303,2004,15,Takuma Sato,BAR,5.0
304,2004,15,Fernando Alonso,Renault,4.0
305,2004,15,Kimi Räikkönen,McLaren,3.0
306,2004,15,Juan Pablo Montoya,Williams,2.0
307,2004,15,Giancarlo Fisichella,Sauber,1.0
308,2004,15,Felipe Massa,Sauber,0.0
309,2004,15,Jacques Villeneuve,Renault,0.0
310,2004,15,Jarno Trulli,Toyota,0.0
311,2004,15,Christian Klien,Jaguar,0.0
312,2004,15,Nick Heidfeld,Jordan,0.0
313,2004,15,Olivier Panis,Toyota,0.0
314,2004,15,Timo Glock,Jordan,0.0
315,2004,15,Gianmaria Bruni,Minardi,0.0
316,2004,15,Zsolt Baumgartner,Minardi,0.0
317,2004,15,David Coulthard,McLaren,0.0
318,2004,15,Rubens Barrichello,Ferrari,0.0
319,2004,15,Mark Webber,Jaguar,0.0
320,2004,16,Juan Pablo Montoya,Williams,10.0
321,2004,16,Kimi Räikkönen,McLaren,8.0
322,2004,16,Rubens Barrichello,Ferrari,6.0
323,2004,16,Fernando Alonso,Renault,5.0
324,2004,16,Ralf Schumacher,Williams,4.0
325,2004,16,Takuma Sato,BAR,3.0
326,2004,16,Michael Schumacher,Ferrari,2.0
327,2004,16,Felipe Massa,Sauber,1.0
328,2004,16,Giancarlo Fisichella,Sauber,0.0
329,2004,16,Jacques Villeneuve,Renault,0.0
330,2004,16,David Coulthard,McLaren,0.0
331,2004,16,Jarno Trulli,Toyota,0.0
332,2004,16,Ricardo Zonta,Toyota,0.0
333,2004,16,Christian Klien,Jaguar,0.0
334,2004,16,Timo Glock,Jordan,0.0
335,2004,16,Zsolt Baumgartner,Minardi,0.0
336,2004,16,Gianmaria Bruni,Minardi,0.0
337,2004,16,Mark Webber,Jaguar,0.0
338,2004,16,Nick Heidfeld,Jordan,0.0
339,2004,16,Jenson Button,BAR,0.0
