,Year,GP,Driver,Team,Points
95,2000,4,Gastón Mazzacane,Minardi,0.0
96,2000,4,Jean Alesi,Prost,0.0
97,2000,4,Jenson Button,Williams,0.0
98,2000,4,Johnny Herbert,Jaguar,0.0
99,2000,4,Alexander Wurz,Benetton,0.0
100,2000,4,Ricardo Zonta,BAR,0.0
101,2000,4,Marc Gené,Minardi,0.0
102,2000,4,Jacques Villeneuve,BAR,0.0
103,2000,4,Eddie Irvine,Jaguar,0.0
104,2000,4,Jos Verstappen,Arrows,0.0
105,2000,4,Ralf Schumacher,Williams,0.0
106,2000,4,Mika Salo,Sauber,0.0
107,2000,4,Heinz-Harald Frentzen,Jordan,0.0
108,2000,4,Jarno Trulli,Jordan,0.0
109,2000,5,David Coulthard,McLaren,10.0
110,2000,5,Rubens Barrichello,Ferrari,6.0
111,2000,5,Giancarlo Fisichella,Benetton,4.0
112,2000,5,Eddie Irvine,Jaguar,3.0
113,2000,5,Mika Salo,Sauber,2.0
114,2000,5,Mika Häkkinen,McLaren,1.0
115,2000,5,Jacques Villeneuve,BAR,0.0
116,2000,5,Nick Heidfeld,Prost,0.0
117,2000,5,Johnny Herbert,Jaguar,0.0
118,2000,5,Heinz-Harald Frentzen,Jordan,0.0
119,2000,5,Jos Verstappen,Arrows,0.0
120,2000,5,Michael Schumacher,Ferrari,0.0
121,2000,5,Ricardo Zonta,BAR,0.0
122,2000,5,Ralf Schumacher,Williams,0.0
123,2000,5,Jarno Trulli,Jordan,0.0
124,2000,5,Pedro Diniz,Sauber,0.0
125,2000,5,Jean Alesi,Prost,0.0
126,2000,5,Gastón Mazzacane,Minardi,0.0
127,2000,5,Marc Gené,Minardi,0.0
128,2000,5,Alexander Wurz,Benetton,0.0
129,2000,5,Jenson Button,Williams,0.0
130,2000,5,Pedro de la Rosa,Arrows,0.0
131,2000,6,Michael Schumacher,Ferrari,10.0
132,2000,6,Rubens Barrichello,Ferrari,6.0
133,2000,6,Giancarlo Fisichella,Benetton,4.0
134,2000,6,Mika Häkkinen,McLaren,3.0
135,2000,6,Jos Verstappen,Arrows,2.0
136,2000,6,Jarno Trulli,Jordan,1.0
137,2000,6,David Coulthard,McLaren,0.0
138,2000,6,Ricardo Zonta,BAR,0.0
139,2000,6,Alexander Wurz,Benetton,0.0
140,2000,6,Pedro Diniz,Sauber,0.0
141,2000,6,Jenson Button,Williams,0.0
142,2000,6,Gastón Mazzacane,Minardi,0.0
143,2000,6,Eddie Irvine,Jaguar,0.0
144,2000,6,Ralf Schumacher,Williams,0.0
145,2000,6,Jacques Villeneuve,BAR,0.0
146,2000,6,Marc Gené,Minardi,0.0
147,2000,6,Pedro de la Rosa,Arrows,0.0
148,2000,6,Mika Salo,Sauber,0.0
149,2000,6,Jean Alesi,Prost,0.0
150,2000,6,Nick Heidfeld,Prost,0.0
151,2000,6,Heinz-Harald Frentzen,Jordan,0.0
152,2000,6,Johnny Herbert,Jaguar,0.0
153,2000,7,David Coulthard,McLaren,10.0
154,2000,7,Mika Häkkinen,McLaren,6.0
155,2000,7,Rubens Barrichello,Ferrari,4.0
156,2000,7,Jacques Villeneuve,BAR,3.0
157,2000,7,Ralf Schumacher,Williams,2.0
158,2000,7,Jarno Trulli,Jordan,1.0
159,2000,7,Heinz-Harald Frentzen,Jordan,0.0
160,2000,7,Jenson Button,Williams,0.0
161,2000,7,Giancarlo Fisichella,Benetton,0.0
162,2000,7,Mika Salo,Sauber,0.0
163,2000,7,Pedro Diniz,Sauber,0.0
164,2000,7,Nick Heidfeld,Prost,0.0
165,2000,7,Eddie Irvine,Jaguar,0.0
166,2000,7,Jean Alesi,Prost,0.0
167,2000,7,Marc Gené,Minardi,0.0
168,2000,7,Michael Schumacher,Ferrari,0.0
169,2000,7,Pedro de la Rosa,Arrows,0.0
170,2000,7,Alexander Wurz,Benetton,0.0
171,2000,7,Gastón Mazzacane,Minardi,0.0
172,2000,7,Jos Verstappen,Arrows,0.0
173,2000,7,Johnny Herbert,Jaguar,0.0
174,2000,7,Ricardo Zonta,BAR,0.0
175,2000,8,Mika Häkkinen,McLaren,10.0
176,2000,8,David Coulthard,McLaren,6.0
177,2000,8,Rubens Barrichello,Ferrari,4.0
178,2000,8,Jacques Villeneuve,BAR,3.0
179,2000,8,Jenson Button,Williams,2.0
180,2000,8,Mika Salo,Sauber,1.0
181,2000,8,Johnny Herbert,Jaguar,0.0
182,2000,8,Marc Gené,Minardi,0.0
183,2000,8,Pedro Diniz,Sauber,0.0
184,2000,8,Alexander Wurz,Benetton,0.0
185,2000,8,Luciano Burti,Jaguar,0.0
186,2000,8,Gastón Mazzacane,Minardi,0.0
187,2000,8,Ricardo Zonta,BAR,0.0
188,2000,8,Ralf Schumacher,Williams,0.0
189,2000,8,Nick Heidfeld,Prost,0.0
190,2000,8,Jean Alesi,Prost,0.0
191,2000,8,Pedro de la Rosa,Arrows,0.0
192,2000,8,Jos Verstappen,Arrows,0.0
193,2000,8,Heinz-Harald Frentzen,Jordan,0.0
194,2000,8,Michael Schumacher,Ferrari,0.0
195,2000,8,Jarno Trulli,Jordan,0.0
196,2000,8,Giancarlo Fisichella,Benetton,0.0
197,2000,9,Rubens Barrichello,Ferrari,10.0
198,2000,9,Mika Häkkinen,McLaren,6.0
199,2000,9,David Coulthard,McLaren,4.0
200,2000,9,Jenson Button,Williams,3.0
201,2000,9,Mika Salo,Sauber,2.0
202,2000,9,Pedro de la Rosa,Arrows,1.0
203,2000,9,Ralf Schumacher,Williams,0.0
204,2000,9,Jacques Villeneuve,BAR,0.0
205,2000,9,Jarno Trulli,Jordan,0.0
206,2000,9,Eddie Irvine,Jaguar,0.0
207,2000,9,Gastón Mazzacane,Minardi,0.0
208,2000,9,Nick Heidfeld,Prost,0.0
209,2000,9,Heinz-Harald Frentzen,Jordan,0.0
210,2000,9,Jos Verstappen,Arrows,0.0
211,2000,9,Ricardo Zonta,BAR,0.0
212,2000,9,Marc Gené,Minardi,0.0
213,2000,9,Alexander Wurz,Benetton,0.0
214,2000,9,Pedro Diniz,Sauber,0.0
215,2000,9,Jean Alesi,Prost,0.0
216,2000,9,Johnny Herbert,Jaguar,0.0
217,2000,9,Michael Schumacher,Ferrari,0.0
218,2000,9,Giancarlo Fisichella,Benetton,0.0
219,2000,10,Mika Häkkinen,McLaren,10.0
220,2000,10,Michael Schumacher,Ferrari,6.0
221,2000,10,David Coulthard,McLaren,4.0
222,2000,10,Rubens Barrichello,Ferrari,3.0
223,2000,10,Ralf Schumacher,Williams,2.0
224,2000,10,Heinz-Harald Frentzen,Jordan,1.0
225,2000,10,Jarno Trulli,Jordan,0.0
226,2000,10,Eddie Irvine,Jaguar,0.0
227,2000,10,Jenson Button,Williams,0.0
228,2000,10,Mika Salo,Sauber,0.0
229,2000,10,Alexander Wurz,Benetton,0.0
230,2000,10,Jacques Villeneuve,BAR,0.0
231,2000,10,Jos Verstappen,Arrows,0.0
232,2000,10,Ricardo Zonta,BAR,0.0
233,2000,10,Marc Gené,Minardi,0.0
234,2000,10,Pedro de la Rosa,Arrows,0.0
235,2000,10,Gastón Mazzacane,Minardi,0.0
236,2000,10,Johnny Herbert,Jaguar,0.0
237,2000,10,Pedro Diniz,Sauber,0.0
238,2000,10,Giancarlo Fisichella,Benetton,0.0
239,2000,10,Nick Heidfeld,Prost,0.0
240,2000,10,Jean Alesi,Prost,0.0
241,2000,11,Mika Häkkinen,McLaren,10.0
242,2000,11,Michael Schumacher,Ferrari,6.0
243,2000,11,Ralf Schumacher,Williams,4.0
244,2000,11,David Coulthard,McLaren,3.0
245,2000,11,Jenson Button,Williams,2.0
246,2000,11,Heinz-Harald Frentzen,Jordan,1.0
247,2000,11,Jacques Villeneuve,BAR,0.0
248,2000,11,Johnny Herbert,Jaguar,0.0
249,2000,11,Mika Salo,Sauber,0.0
250,2000,11,Eddie Irvine,Jaguar,0.0
251,2000,11,Pedro Diniz,Sauber,0.0
252,2000,11,Ricardo Zonta,BAR,0.0
253,2000,11,Alexander Wurz,Benetton,0.0
254,2000,11,Marc Gené,Minardi,0.0
255,2000,11,Jos Verstappen,Arrows,0.0
256,2000,11,Pedro de la Rosa,Arrows,0.0
257,2000,11,Gastón Mazzacane,Minardi,0.0
258,2000,11,Rubens Barrichello,Ferrari,0.0
259,2000,11,Jean Alesi,Prost,0.0
260,2000,11,Nick Heidfeld,Prost,0.0
261,2000,11,Giancarlo Fisichella,Benetton,0.0
262,2000,11,Jarno Trulli,Jordan,0.0
263,2000,12,Michael Schumacher,Ferrari,10.0
264,2000,12,Mika Häkkinen,McLaren,6.0
265,2000,12,Ralf Schumacher,Williams,4.0
266,2000,12,Jos Verstappen,Arrows,3.0
267,2000,12,Alexander Wurz,Benetton,2.0
268,2000,12,Ricardo Zonta,BAR,1.0
269,2000,12,Mika Salo,Sauber,0.0
270,2000,12,Pedro Diniz,Sauber,0.0
271,2000,12,Marc Gené,Minardi,0.0
272,2000,12,Gastón Mazzacane,Minardi,0.0
273,2000,12,Giancarlo Fisichella,Benetton,0.0
274,2000,12,Jean Alesi,Prost,0.0
275,2000,12,Nick Heidfeld,Prost,0.0
276,2000,12,Jacques Villeneuve,BAR,0.0
277,2000,12,Jenson Button,Williams,0.0
278,2000,12,Johnny Herbert,Jaguar,0.0
279,2000,12,Rubens Barrichello,Ferrari,0.0
280,2000,12,David Coulthard,McLaren,0.0
281,2000,12,Jarno Trulli,Jordan,0.0
282,2000,12,Heinz-Harald Frentzen,Jordan,0.0
283,2000,12,Pedro de la Rosa,Arrows,0.0
284,2000,12,Eddie Irvine,Jaguar,0.0
285,2000,13,Michael Schumacher,Ferrari,10.0
286,2000,13,Rubens Barrichello,Ferrari,6.0
287,2000,13,Heinz-Harald Frentzen,Jordan,4.0
288,2000,13,Jacques Villeneuve,BAR,3.0
289,2000,13,David Coulthard,McLaren,2.0
290,2000,13,Ricardo Zonta,BAR,1.0
291,2000,13,Eddie Irvine,Jaguar,0.0
292,2000,13,Pedro Diniz,Sauber,0.0
293,2000,13,Nick Heidfeld,Prost,0.0
294,2000,13,Alexander Wurz,Benetton,0.0
295,2000,13,Johnny Herbert,Jaguar,0.0
296,2000,13,Marc Gené,Minardi,0.0
297,2000,13,Jean Alesi,Prost,0.0
298,2000,13,Gastón Mazzacane,Minardi,0.0
299,2000,13,Ralf Schumacher,Williams,0.0
300,2000,13,Pedro de la Rosa,Arrows,0.0
301,2000,13,Giancarlo Fisichella,Benetton,0.0
302,2000,13,Jos Verstappen,Arrows,0.0
303,2000,13,Mika Häkkinen,McLaren,0.0
304,2000,13,Mika Salo,Sauber,0.0
305,2000,13,Jenson Button,Williams,0.0
306,2000,13,Jarno Trulli,Jordan,0.0
307,2000,14,Michael Schumacher,Ferrari,10.0
308,2000,14,Mika Häkkinen,McLaren,6.0
309,2000,14,David Coulthard,McLaren,4.0
310,2000,14,Rubens Barrichello,Ferrari,3.0
311,2000,14,Jenson Button,Williams,2.0
312,2000,14,Jacques Villeneuve,BAR,1.0
313,2000,14,Johnny Herbert,Jaguar,0.0
314,2000,14,Eddie Irvine,Jaguar,0.0
315,2000,14,Ricardo Zonta,BAR,0.0
316,2000,14,Mika Salo,Sauber,0.0
317,2000,14,Pedro Diniz,Sauber,0.0
318,2000,14,Pedro de la Rosa,Arrows,0.0
319,2000,14,Jarno Trulli,Jordan,0.0
320,2000,14,Giancarlo Fisichella,Benetton,0.0
321,2000,14,Gastón Mazzacane,Minardi,0.0
322,2000,14,Marc Gené,Minardi,0.0
323,2000,14,Ralf Schumacher,Williams,0.0
324,2000,14,Nick Heidfeld,Prost,0.0
325,2000,14,Alexander Wurz,Benetton,0.0
326,2000,14,Heinz-Harald Frentzen,Jordan,0.0
327,2000,14,Jean Alesi,Prost,0.0
328,2000,14,Jos Verstappen,Arrows,0.0
329,2000,15,Michael Schumacher,Ferrari,10.0
330,2000,15,David Coulthard,McLaren,6.0
331,2000,15,Rubens Barrichello,Ferrari,4.0
332,2000,15,Mika Häkkinen,McLaren,3.0
333,2000,15,Jacques Villeneuve,BAR,2.0
334,2000,15,Eddie Irvine,Jaguar,1.0
335,2000,15,Alexander Wurz,Benetton,0.0
336,2000,15,Mika Salo,Sauber,0.0
337,2000,15,Giancarlo Fisichella,Benetton,0.0
338,2000,15,Jos Verstappen,Arrows,0.0
339,2000,15,Jean Alesi,Prost,0.0
340,2000,15,Jarno Trulli,Jordan,0.0
341,2000,15,Gastón Mazzacane,Minardi,0.0
342,2000,15,Johnny Herbert,Jaguar,0.0
343,2000,15,Ricardo Zonta,BAR,0.0
344,2000,15,Ralf Schumacher,Williams,0.0
345,2000,15,Marc Gené,Minardi,0.0
346,2000,15,Jenson Button,Williams,0.0
347,2000,15,Heinz-Harald Frentzen,Jordan,0.0
348,2000,15,Pedro de la Rosa,Arrows,0.0
349,2000,15,Nick Heidfeld,Prost,0.0
350,2000,15,Pedro Diniz,Sauber,0.0
