,Year,GP,Driver,Team,Points
57,1967,3,Jo Siffert,Cooper-Maserati,3.0
58,1967,3,Chris Irwin,BRM,2.0
59,1967,3,Pedro Rodríguez,Cooper-Maserati,1.0
60,1967,3,Guy Ligier,Cooper-Maserati,0.0
61,1967,3,Chris Amon,Ferrari,0.0
62,1967,3,Dan Gurney,Eagle-Weslake,0.0
63,1967,3,Jochen Rindt,Cooper-Maserati,0.0
64,1967,3,Bruce McLaren,Eagle-Weslake,0.0
65,1967,3,Jim Clark,Lotus-Ford,0.0
66,1967,3,Bob Anderson,Brabham-Climax,0.0
67,1967,3,Graham Hill,Lotus-Ford,0.0
68,1967,3,Mike Spence,BRM,0.0
69,1967,4,Jim Clark,Lotus-Ford,9.0
70,1967,4,Denny Hulme,Brabham-Repco,6.0
71,1967,4,Chris Amon,Ferrari,4.0
72,1967,4,Jack Brabham,Brabham-Repco,3.0
73,1967,4,Pedro Rodríguez,Cooper-Maserati,2.0
74,1967,4,John Surtees,Honda,1.0
75,1967,4,Chris Irwin,BRM,0.0
76,1967,4,David Hobbs,BRM,0.0
77,1967,4,Alan Rees,Cooper-Maserati,0.0
78,1967,4,Guy Ligier,Brabham-Repco,0.0
79,1967,4,Bob Anderson,Brabham-Climax,0.0
80,1967,4,Graham Hill,Lotus-Ford,0.0
81,1967,4,Mike Spence,BRM,0.0
82,1967,4,Dan Gurney,Eagle-Weslake,0.0
83,1967,4,Silvio Moser,Cooper-ATS,0.0
84,1967,4,Jochen Rindt,Cooper-Maserati,0.0
85,1967,4,Jackie Stewart,BRM,0.0
86,1967,4,Bruce McLaren,Eagle-Weslake,0.0
87,1967,4,Jo Siffert,Cooper-Maserati,0.0
88,1967,4,Jo Bonnier,Cooper-Maserati,0.0
89,1967,4,Piers Courage,BRM,0.0
90,1967,5,Denny Hulme,Brabham-Repco,9.0
91,1967,5,Jack Brabham,Brabham-Repco,6.0
92,1967,5,Chris Amon,Ferrari,4.0
93,1967,5,John Surtees,Honda,3.0
94,1967,5,Jackie Oliver,Lotus-Ford,0.0
95,1967,5,Jo Bonnier,Cooper-Maserati,2.0
96,1967,5,Alan Rees,Brabham-Ford,0.0
97,1967,5,Guy Ligier,Brabham-Repco,1.0
98,1967,5,Chris Irwin,BRM,0.0
99,1967,5,David Hobbs,Lola,0.0
100,1967,5,Pedro Rodríguez,Cooper-Maserati,0.0
101,1967,5,Dan Gurney,Eagle-Weslake,0.0
102,1967,5,Jacky Ickx,Matra,0.0
103,1967,5,Brian Hart,Protos,0.0
104,1967,5,Jo Siffert,Cooper-Maserati,0.0
105,1967,5,Graham Hill,Lotus-Ford,0.0
106,1967,5,Hubert Hahne,Lola,0.0
107,1967,5,Jackie Stewart,BRM,0.0
108,1967,5,Jim Clark,Lotus-Ford,0.0
109,1967,5,Jochen Rindt,Cooper-Maserati,0.0
110,1967,5,Kurt Ahrens,Protos,0.0
111,1967,5,Bruce McLaren,Eagle-Weslake,0.0
112,1967,5,Mike Spence,BRM,0.0
113,1967,5,Jo Schlesser,Matra,0.0
114,1967,6,Jack Brabham,Brabham-Repco,9.0
115,1967,6,Denny Hulme,Brabham-Repco,6.0
116,1967,6,Dan Gurney,Eagle-Weslake,4.0
117,1967,6,Graham Hill,Lotus-Ford,3.0
118,1967,6,Mike Spence,BRM,2.0
119,1967,6,Chris Amon,Ferrari,1.0
120,1967,6,Bruce McLaren,McLaren-BRM,0.0
121,1967,6,Jo Bonnier,Cooper-Maserati,0.0
122,1967,6,David Hobbs,BRM,0.0
123,1967,6,Richard Attwood,Cooper-Maserati,0.0
124,1967,6,Mike Fisher,Lotus-BRM,0.0
125,1967,6,Jim Clark,Lotus-Ford,0.0
126,1967,6,Eppie Wietzes,Lotus-Ford,0.0
127,1967,6,Jackie Stewart,BRM,0.0
128,1967,6,Al Pease,Eagle-Climax,0.0
129,1967,6,Chris Irwin,BRM,0.0
130,1967,6,Jochen Rindt,Cooper-Maserati,0.0
131,1967,6,Tom Jones,Cooper-Climax,0.0
132,1967,7,John Surtees,Honda,9.0
133,1967,7,Jack Brabham,Brabham-Repco,6.0
134,1967,7,Jim Clark,Lotus-Ford,4.0
135,1967,7,Jochen Rindt,Cooper-Maserati,3.0
136,1967,7,Mike Spence,BRM,2.0
137,1967,7,Jacky Ickx,Cooper-Maserati,1.0
138,1967,7,Chris Amon,Ferrari,0.0
139,1967,7,Graham Hill,Lotus-Ford,0.0
140,1967,7,Jo Siffert,Cooper-Maserati,0.0
141,1967,7,Giancarlo Baghetti,Lotus-Ford,0.0
142,1967,7,Bruce McLaren,McLaren-BRM,0.0
143,1967,7,Jo Bonnier,Cooper-Maserati,0.0
144,1967,7,Jackie Stewart,BRM,0.0
145,1967,7,Denny Hulme,Brabham-Repco,0.0
146,1967,7,Guy Ligier,Brabham-Repco,0.0
147,1967,7,Chris Irwin,BRM,0.0
148,1967,7,Ludovico Scarfiotti,Eagle-Weslake,0.0
149,1967,7,Dan Gurney,Eagle-Weslake,0.0
150,1967,8,Jim Clark,Lotus-Ford,9.0
151,1967,8,Graham Hill,Lotus-Ford,6.0
152,1967,8,Denny Hulme,Brabham-Repco,4.0
153,1967,8,Jo Siffert,Cooper-Maserati,3.0
154,1967,8,Jack Brabham,Brabham-Repco,2.0
155,1967,8,Jo Bonnier,Cooper-Maserati,1.0
156,1967,8,Jean-Pierre Beltoise,McLaren-Ford,0.0
157,1967,8,John Surtees,Honda,0.0
158,1967,8,Chris Amon,Ferrari,0.0
159,1967,8,Jackie Stewart,BRM,0.0
160,1967,8,Jacky Ickx,Cooper-Maserati,0.0
161,1967,8,Guy Ligier,Brabham-Repco,0.0
162,1967,8,Chris Irwin,BRM,0.0
163,1967,8,Mike Spence,BRM,0.0
164,1967,8,Jochen Rindt,Cooper-Maserati,0.0
165,1967,8,Dan Gurney,Eagle-Weslake,0.0
166,1967,8,Bruce McLaren,McLaren-BRM,0.0
167,1967,8,Moisés Solana,Lotus-Ford,0.0
168,1967,9,Jim Clark,Lotus-Ford,9.0
169,1967,9,Jack Brabham,Brabham-Repco,6.0
170,1967,9,Denny Hulme,Brabham-Repco,4.0
171,1967,9,John Surtees,Honda,3.0
172,1967,9,Mike Spence,BRM,2.0
173,1967,9,Pedro Rodríguez,Cooper-Maserati,1.0
174,1967,9,Jean-Pierre Beltoise,McLaren-Ford,0.0
175,1967,9,Jonathan Williams,Ferrari,0.0
176,1967,9,Chris Amon,Ferrari,0.0
177,1967,9,Jo Bonnier,Cooper-Maserati,0.0
178,1967,9,Guy Ligier,Brabham-Repco,0.0
179,1967,9,Jo Siffert,Cooper-Maserati,0.0
180,1967,9,Bruce McLaren,McLaren-BRM,0.0
181,1967,9,Chris Irwin,BRM,0.0
182,1967,9,Jackie Stewart,BRM,0.0
183,1967,9,Graham Hill,Lotus-Ford,0.0
184,1967,9,Moisés Solana,Lotus-BRM,0.0
185,1967,9,Dan Gurney,Eagle-Climax,0.0
186,1967,9,Mike Fisher,Lotus-BRM,0.0
